,cmun,province,municipality,altitude,koppen_climate,age_score,economy_score,economy_score_area,closest_distance_airport,school_score_area
4545,37296,Salamanca,Santiago de la Puebla,868.9525,Csa,-51.06382978723403,0.0,1.5718885786802033,25.04165502961136,5.0
4546,5094,Ávila,Herreros de Suso,1014.149,Csb,-10.81081081081082,0.0,0.9183937823834196,42.50831627961039,4.0
4547,37135,Salamanca,"Fuente de San Esteban, La",769.7069,Csa,-10.552959501557638,4.55,2.6581140350877197,65.7215164420104,5.0
4548,37267,Salamanca,Retortillo,735.7136,Csa,-15.714285714285722,0.0,0.3907079646017699,74.09526417908401,4.0
4549,37276,Salamanca,Salmoral,910.3112,Csa,-57.65765765765765,0.0,0.5896683673469388,29.01719711698422,4.0
4550,5190,Ávila,Pozanco,909.6544,Csa,-13.559322033898296,0.0,1.0968749999999998,72.38123368447107,4.0
4551,19139,Guadalajara,Hombrados,1234.546,Cfb,34.44444444444444,0.0,0.1906249999999999,109.83211399700436,2.0
4552,5033,Ávila,Blascomillán,949.7968,Csb,-28.571428571428577,0.0,0.9121134020618556,38.659288437317045,3.0
4553,37353,Salamanca,Villalba de los Llanos,835.8166,Csa,-27.272727272727277,0.0,2.1560506289308177,42.99497469964935,5.0
4554,5220,Ávila,San Pedro del Arroyo,938.8323,Csa,1.9960079840319336,0.0,1.0169034090909088,55.82360922051498,5.0
4555,44071,Teruel,Castellote,791.4321,Csa,-17.70045385779123,0.0,1.0849358974358974,114.83626895911183,5.0
4556,40104,Segovia,Ituero y Lama,1002.227,Csb,22.321428571428584,0.0,7.121240601503759,69.36149922228606,5.0
4557,5234,Ávila,Sigeres,962.441,Csb,-85.55555555555557,0.0,0.9957865168539324,50.93312021802037,4.0
4558,44020,Teruel,Alpeñés,1228.397,Cfb,-34.61538461538461,0.0,0.144626168224299,96.81504179652444,2.0
4559,28169,Madrid,Venturada,883.1885,Csa,40.124175397749326,3.5,21.11798084677419,34.26804434554516,5.0
4560,5180,Ávila,"Parral, El",1049.357,Csb,-51.53846153846155,0.0,0.94281914893617,46.44203416760442,4.0
4561,19279,Guadalajara,Torre del Burgo,722.6486,Csa,104.04411764705884,0.0,3.2547256097560973,53.88485918527622,2.0
4562,44099,Teruel,Escucha,1070.983,Cfb,28.12097812097811,0.0,0.2313829787234042,99.4496044831738,5.0
4563,19325,Guadalajara,Viñuelas,903.8938,Csa,-55.464480874316926,0.0,14.552606972789116,38.94569747542167,3.0
4564,5010,Ávila,"Aldehuela, La",959.1974,Csb,-20.000000000000007,0.0,1.0265624999999998,64.66576325245443,4.0
4565,40223,Segovia,Vegas de Matute,1020.674,Csb,8.333333333333329,0.0,11.37892561983471,62.95199937927432,4.0
4566,5118,Ávila,Mancera de Arriba,938.9207,Csb,-22.535211267605632,0.0,0.2116915422885572,34.84281960647281,3.0
4567,19133,Guadalajara,Heras de Ayuso,708.7994,Csa,51.21457489878542,0.0,3.471739130434783,52.27996690514117,2.0
4568,37291,Salamanca,San Pedro de Rozados,975.6448,Csb,-5.740740740740733,0.0,1.840740810810811,26.62499924159145,3.0
4569,44153,Teruel,Monreal del Campo,944.271,Cfb,28.46456692913385,8.45,4.368095238095238,100.81349680356212,5.0
4570,19050,Guadalajara,Barriopedro,893.6289,Csa,-58.33333333333333,0.0,1.6302919708029195,77.00788054090074,2.0
4571,37216,Salamanca,Navales,847.2195,Csa,-17.62820512820514,0.0,1.966732513661202,18.083872948321883,5.0
4572,19166,Guadalajara,Málaga del Fresno,784.2536,Csa,-14.61988304093569,0.0,7.038876433121018,43.03316975580261,3.0
4573,44154,Teruel,Monroyo,863.434,Csa,22.204472843450475,0.0,1.2585616438356164,107.835442406622,4.0
4574,5230,Ávila,Santo Tomé de Zabarcos,958.0378,Csa,-24.34210526315791,0.0,1.0071022727272725,53.188974086128844,5.0
4575,19086,Guadalajara,Cifuentes,897.1795,Csa,-8.298877731836967,4.25,2.265040650406504,87.03769145414942,1.5
4576,19120,Guadalajara,Fuentelahiguera de Albatages,900.9053,Csa,-20.661157024793383,0.0,13.150380555555556,39.70880115920394,3.0
4577,19195,Guadalajara,Morenilla,1188.845,Cfb,-2.941176470588246,0.0,0.1906249999999999,112.19481551414674,2.0
4578,19309,Guadalajara,Valhermoso,1229.919,Csb,-2.631578947368425,0.0,0.0747252747252747,123.9055032439638,4.0
4580,19227,Guadalajara,Prados Redondos,1158.477,Cfb,-45.0,0.0,0.1185483870967741,116.04303106904548,3.0
4581,44268,Teruel,"Zoma, La",1144.094,Cfb,-33.333333333333336,0.0,0.3559782608695652,105.19834458511174,3.0
4582,37141,Salamanca,Gajates,854.1697,Csa,-42.85714285714285,0.0,1.904296560846561,21.89028771492673,5.0
4583,5017,Ávila,Aveinte,1000.345,Csa,-45.890410958904106,0.0,1.0459770114942528,59.14775042234253,5.0
4584,37289,Salamanca,San Muñoz,783.1349,Csa,-34.39024390243901,0.0,0.411491935483871,55.85824807495632,3.0
4585,19213,Guadalajara,"Pedregal, El",1192.786,Cfb,-31.746031746031758,0.0,0.2247524752475247,107.75989712072256,4.0
4586,44176,Teruel,Palomar de Arroyos,1206.51,Cfb,-6.562499999999986,0.0,0.2338709677419354,102.26949717409478,4.0
4587,40225,Segovia,Villacastín,1102.828,Csb,26.996699669966997,3.45,8.587593984962407,69.9937063559825,5.0
4588,37344,Salamanca,Vecinos,888.3599,Csb,-9.545454545454549,0.0,1.9782117142857143,36.83529069840779,4.0
4589,5039,Ávila,Brabos,981.4635,Csb,-47.2972972972973,0.0,0.9685792349726774,51.33679988668454,4.0
4590,19222,Guadalajara,"Pobo de Dueñas, El",1265.469,Cfb,-17.156862745098053,0.0,0.1979591836734693,110.77181682581862,3.0
4591,19290,Guadalajara,Trijueque,997.5736,Csa,43.84146341463416,0.0,3.16241935483871,58.41193842113179,1.5
4592,44178,Teruel,"Parras de Castellote, Las",703.3917,Csa,-27.272727272727263,0.0,1.2055555555555555,120.72271424302949,4.0
4593,44096,Teruel,Ejulve,1111.811,Cfb,6.104651162790702,0.0,0.3808139534883721,108.12567985961728,3.0
4594,37183,Salamanca,Martín de Yeltes,762.9928,Csa,-29.974160206718334,0.0,0.3747844827586207,69.2204432527115,5.0
4595,5185,Ávila,Peñalba de Ávila,1073.66,Csa,-0.9433962264151036,0.0,0.9857142857142857,66.73428404228522,5.0
4596,19199,Guadalajara,Ocentejo,861.1108,Csb,-17.85714285714286,0.0,0.1468421052631578,104.4100608095694,0.5
4597,37122,Salamanca,Encinas de Arriba,817.2836,Csa,17.477876106194685,0.0,1.8648292746113988,20.47082957349133,4.0
4598,43903,Tarragona,Camarles,8.301858,Csa,23.08926487747958,10.8,15.027717391304346,58.39239928144908,5.0
4599,44190,Teruel,Pozuel del Campo,1115.931,Cfb,-26.11940298507463,0.0,0.2553921568627451,106.65652854266052,5.0
4600,44200,Teruel,Rubielos de la Cérida,1230.612,Cfb,-65.38461538461536,0.0,0.1845588235294117,100.71531941428674,3.0
4601,5209,Ávila,San García de Ingelmos,1067.0,Csb,-68.93939393939394,0.0,0.9237179487179488,38.30372669593696,3.0
4602,37330,Salamanca,Valdecarros,883.4447,Csa,-24.11003236245956,0.0,1.95604375,21.216988574417,5.0
4603,19066,Guadalajara,Cañizar,783.3613,Csa,-18.4931506849315,0.0,3.3716560509554143,52.8917046543122,2.0
4604,5133,Ávila,Monsalupe,1001.826,Csb,-49.15254237288134,0.0,1.0448275862068963,64.14034380961594,5.0
4605,37060,Salamanca,Buenavista,941.6581,Csb,12.568306010928964,0.0,1.8388507731958763,22.255819333088137,4.0
4606,37118,Salamanca,Éjeme,814.8564,Csa,-21.875,0.0,1.8648292746113988,20.68810236239976,5.0
4607,28168,Madrid,"Vellón, El",894.388,Csa,46.55092592592592,3.65,27.04430106837607,30.42513274743064,5.0
4608,19284,Guadalajara,Torremochuela,1169.329,Csb,0.0,0.0,0.0790697674418604,119.99717150566522,4.0
4609,19304,Guadalajara,Valdenuño Fernández,846.8645,Csa,37.91044776119401,0.0,15.832248116438356,34.48278051632702,4.0
4610,37088,Salamanca,Carrascal del Obispo,899.0852,Csa,-35.1063829787234,0.0,1.899417549668874,46.72117890587133,4.0
4611,37178,Salamanca,Malpartida,897.3098,Csa,-72.5,0.0,0.4093112244897959,30.87587343784868,4.0
4612,19333,Guadalajara,Zaorejas,1225.005,Csb,-42.67241379310346,0.0,0.1183139534883721,120.072207553702,1.5
4613,40146,Segovia,Navas de San Antonio,1165.014,Csb,25.999999999999996,0.0,11.077016129032256,63.31333651547315,4.0
4614,44177,Teruel,Pancrudo,1238.756,Cfb,-11.504424778761065,0.0,0.1579081632653061,100.9860771483658,3.0
4615,28163,Madrid,Valdepiélagos,744.8907,Csa,42.776886035313005,0.0,18.773568843283584,31.246146856369148,5.0
4616,19053,Guadalajara,Brihuega,912.4825,Csa,10.426871938418463,7.0,5.707733812949639,66.70123740113982,1.5
4617,5256,Ávila,Villaflor,981.3378,Csa,-47.979797979797965,0.0,1.0664739884393062,57.16464191879221,5.0
4618,37203,Salamanca,Monterrubio de la Sierra,964.4607,Csb,-47.31543624161073,0.0,1.7286144670050765,26.787356374959607,3.0
4619,19118,Guadalajara,Fuembellida,1224.531,Csb,35.71428571428571,0.0,0.0781609195402298,128.54314539614916,3.0
4620,44179,Teruel,Peñarroya de Tastavins,743.4257,Csa,11.244541484716166,0.0,1.8766891891891893,103.75991191111076,5.0
4621,19331,Guadalajara,Yunquera de Henares,695.682,Csa,53.58005710520535,8.35,10.18184,45.38135358995739,4.0
4622,5088,Ávila,Grandes y San Martín,1004.375,Csb,4.285714285714292,0.0,0.94281914893617,50.84715185854647,4.0
4623,37235,Salamanca,Pedraza de Alba,896.6031,Csa,-9.459459459459453,0.0,1.95604375,24.32001214151733,5.0
4625,19088,Guadalajara,Ciruelas,823.9545,Csa,4.642857142857125,0.0,5.306195061728396,50.31835292151258,3.0
4626,44223,Teruel,Torre de Arcas,743.3999,Csa,-12.19512195121952,0.0,1.292,112.18664142108976,4.0
4627,37047,Salamanca,Beleña,885.9651,Csb,-50.0,0.0,1.8677332460732985,24.532393317884708,4.0
4628,5243,Ávila,Tolbaños,1112.758,Csb,-4.444444444444443,0.0,1.357718120805369,79.57129667271153,4.0
4629,19258,Guadalajara,Solanillos del Extremo,997.022,Csa,-9.615384615384611,0.0,0.2242700729927007,79.658491244838,1.5
4630,5128,Ávila,Mingorría,1034.813,Csb,0.7371007371007465,0.0,1.256875,74.03564009205473,5.0
4631,19277,Guadalajara,Torrecuadrada de Molina,1188.343,Csb,22.72727272727272,0.0,0.1252840909090909,119.91184052564236,3.0
4632,19268,Guadalajara,Tierzo,1144.808,Csb,-19.11764705882352,0.0,0.0781609195402298,125.68750099609764,3.0
4633,37007,Salamanca,Alaraz,884.6996,Csa,-12.416107382550337,0.0,1.5406548969072165,28.945968413141006,4.0
4634,28145,Madrid,Talamanca de Jarama,655.0905,Csa,51.29253203711888,7.300000000000001,26.433220934959344,28.793673968636305,5.0
4635,5206,Ávila,San Esteban de los Patos,1118.933,Csb,-60.0,0.0,1.3058441558441556,77.46323716815725,5.0
4636,37281,Salamanca,Sanchón de la Sagrada,862.8228,Csa,-12.745098039215703,0.0,1.504946644295302,49.59946922885623,3.0
4637,19274,Guadalajara,Torija,969.4859,Csa,63.57427433124644,0.0,3.327707006369427,54.01661199998681,2.0
4638,37144,Salamanca,Galisancho,820.5486,Csa,-23.404255319148945,0.0,1.836285969387755,23.373817526718973,5.0
4639,19034,Guadalajara,Anquela del Pedregal,1281.853,Cfb,8.620689655172413,0.0,0.1136597938144329,117.42490114264068,2.0
4641,5902,Ávila,Santa María del Cubillo,1212.193,Csb,-17.812499999999986,0.0,4.833768656716417,71.35850763262398,4.0
4642,43904,Tarragona,"Aldea, L'",10.09355,BSk,37.79095300834432,12.25,16.485,64.32933310538716,5.0
4643,5049,Ávila,Cardeñosa,1106.686,Csb,-19.54976303317536,0.0,1.1833841463414634,67.98044067681163,5.0
4644,37310,Salamanca,Sieteiglesias de Tormes,821.0,Csa,-63.41463414634146,0.0,1.808603266331658,24.0664000695887,5.0
4646,37068,Salamanca,Cabrillas,798.0694,Csa,-38.04347826086956,0.0,0.3758333333333333,61.67187917291276,4.0
4647,37169,Salamanca,Larrodrigo,867.775,Csa,-29.3010752688172,0.0,1.966732513661202,24.06877083088753,5.0
4648,44169,Teruel,Ojos Negros,1155.657,Cfb,-8.536585365853654,0.0,0.2512886597938144,109.94064644999924,5.0
4649,5131,Ávila,Mirueña de los Infanzones,1132.032,Csb,-32.10526315789474,0.0,0.9284793814432988,42.066059492204175,3.0
4650,5237,Ávila,Solana de Rioalmar,1122.234,Csb,-44.96402877697841,0.0,0.8752732240437158,47.80938097309552,5.0
4651,37357,Salamanca,Villar de Ciervo,678.7781,Csa,-64.03162055335969,0.0,0.6979166666666666,106.98522726329438,5.0
4652,19040,Guadalajara,Armallones,1206.545,Csb,-64.8148148148148,0.0,0.1059895833333333,111.1294197082838,1.0
4653,43077,Tarragona,Mas de Barberans,360.4406,Csa,0.4578754578754456,0.0,7.492045454545455,80.38477365037397,5.0
4654,19255,Guadalajara,Setiles,1260.147,Cfb,-39.2857142857143,0.0,0.2236702127659574,114.0333065244957,3.0
4656,28093,Madrid,Navacerrada,1193.742,Csb,29.13516782582402,6.95,31.474211764705885,44.30130614370197,5.0
4657,12141,Castellón,Zorita del Maestrazgo,652.5302,Csb,-8.92857142857143,0.0,1.3959459459459458,120.70578832681008,4.0
4658,37029,Salamanca,Anaya de Alba,881.7967,Csa,-39.18918918918921,0.0,1.8942739473684207,24.69250541257117,5.0
4659,19117,Guadalajara,Fontanar,688.0,BSk,52.25208175624527,3.95,10.430767701863354,42.68713961745531,4.0
4661,37359,Salamanca,Villar de la Yegua,711.8369,Csa,-76.77419354838709,0.0,0.649264705882353,104.40051395895668,5.0
4662,5040,Ávila,Bularros,1169.908,Csb,-67.27272727272728,0.0,1.1078402366863904,59.38018688623564,4.0
4663,44195,Teruel,Rillo,1271.442,Cfb,11.5,0.0,0.2091666666666667,105.42660522032271,4.0
4664,44148,Teruel,Mezquita de Jarque,1257.285,Cfb,-6.790123456790127,0.0,0.0309139784946236,106.55785162594567,4.0
4665,19271,Guadalajara,Tordellego,1248.824,Cfb,-53.75,0.0,0.2190104166666666,117.19321776528196,3.0
4667,19048,Guadalajara,Baños de Tajo,1257.18,Csb,-57.14285714285714,0.0,0.0781609195402298,130.47378186254576,3.0
4668,12087,Castellón,Palanques,670.4368,Csa,38.23529411764704,0.0,1.2225352112676058,122.39944701135684,4.0
4669,37050,Salamanca,Berrocal de Huebra,901.111,Csb,-52.66666666666666,0.0,1.4400133116883118,49.22102266864154,3.0
4671,5080,Ávila,Gallegos de Sobrinos,1165.116,Csb,-26.13636363636365,0.0,0.9213917525773194,42.015720803291536,3.0
4673,37346,Salamanca,"Veguillas, Las",1041.142,Csb,-13.68613138686132,0.0,2.023586290322581,38.00492314492067,2.0
4674,44136,Teruel,Lidón,1210.994,Cfb,-31.249999999999996,0.0,0.2068681318681318,106.07566223824917,3.0
4675,5044,Ávila,Cabezas del Villar,1047.323,Csb,-37.23849372384937,0.0,0.2100765306122448,35.99271456925106,3.0
4676,28087,Madrid,"Molinos, Los",1046.887,Csb,19.586450540315862,11.2,28.85798995098039,45.30151432238235,5.0
4677,37237,Salamanca,Pedrosillo de los Aires,956.5556,Csb,-8.576051779935284,0.0,1.9237734536082471,31.28499179130012,3.0
4678,44093,Teruel,Cuevas de Almudén,1274.424,Cfb,3.0434782608695627,0.0,0.03125,107.91367341640336,4.0
4679,43138,Tarragona,Santa Bàrbara,86.20828,Csa,23.618748363445945,9.6,14.035849056603771,73.82969643273947,5.0
4680,19132,Guadalajara,Henche,821.3327,Csa,-59.52380952380954,0.0,1.7568181818181816,77.60408827164254,1.0
4681,19310,Guadalajara,Valtablado del Río,842.2578,Csb,-106.25,0.0,0.0903846153846153,102.43091006758388,1.0
4682,43078,Tarragona,Masdenverge,47.8704,BSk,20.670147954743264,2.1,11.09795918367347,71.39380915610774,5.0
4683,19302,Guadalajara,Valdegrudas,925.311,Csa,-29.807692307692307,0.0,4.506273076923077,53.41362916225311,3.0
4684,37134,Salamanca,Fresno Alhándiga,831.5128,Csa,-16.483516483516482,0.0,1.96034921875,28.08197716825632,4.0
4686,5120,Ávila,Marlín,1214.861,Csb,-40.0,0.0,1.0357361963190184,62.69664980935346,4.0
4687,37001,Salamanca,Abusejo,841.0999,Csa,-65.84507042253522,0.0,0.3398760330578512,60.03979160240318,4.0
4688,5079,Ávila,Gallegos de Altamiros,1243.297,Csb,-28.81355932203388,0.0,0.9792151162790697,57.55953764124316,4.0
4689,37015,Salamanca,Aldea del Obispo,688.4317,Csa,-36.27450980392157,0.0,0.7431372549019608,112.20628145651496,4.0
4690,44046,Teruel,Bueña,1221.145,Cfb,-18.75000000000002,0.0,0.2130555555555555,108.22893555885152,4.0
4691,44062,Teruel,Cañada Vellida,1314.846,Cfb,-61.84210526315788,0.0,0.0828282828282828,107.6597906033435,3.0
4692,19286,Guadalajara,Tórtola de Henares,723.7584,Csa,59.84081041968163,2.6,7.432775949367088,44.929074647520544,4.0
4693,5136,Ávila,Muñico,1088.301,Csb,-7.5,0.0,0.8795454545454544,48.47172056580928,5.0
4694,5173,Ávila,Ojos-Albos,1228.249,Csb,-7.653061224489789,0.0,3.3132575757575755,72.32047368244837,3.0
4695,37097,Salamanca,Castraz,761.6857,Csa,-85.29411764705881,0.0,0.3991150442477876,75.24549874575303,4.0
4696,37279,Salamanca,Sancti-Spíritus,760.9977,Csa,-17.006802721088434,0.0,0.4528301886792453,80.5051396522616,5.0
4697,5059,Ávila,Cillán,1213.872,Csb,-56.41025641025641,0.0,0.932608695652174,52.00110875435192,5.0
4698,43902,Tarragona,Sant Jaume d'Enveja,3.0,Csa,18.36011985834924,10.6,17.875757575757575,61.60691919233545,5.0
4700,44128,Teruel,Jarque de la Val,1263.365,Cfb,-49.19354838709678,0.0,0.0305851063829787,109.61089922945686,4.0
4701,5067,Ávila,Chamartín,1200.419,Csb,-10.317460317460316,0.0,0.930524861878453,53.64827674569067,5.0
4702,19291,Guadalajara,Trillo,734.2948,Csa,0.0713775874375386,2.5,1.3467105263157897,86.36833944381598,1.0
4703,44111,Teruel,Fuentes Calientes,1218.51,Cfb,-23.255813953488385,0.0,0.2068681318681318,107.8751177565986,4.0
4704,5123,Ávila,Mediana de Voltoya,1112.355,Csb,3.418803418803435,0.0,2.4344444444444444,75.47970924010178,4.0
4705,37096,Salamanca,Castillejo de Martín Viejo,667.963,Csa,-23.65853658536586,0.0,0.6307142857142857,100.3247666518224,4.0
4706,37211,Salamanca,Narros de Matalayegua,985.0504,Csb,-45.25,0.0,1.962129705882353,45.46330334842441,3.0
4707,37304,Salamanca,Sepulcro-Hilario,831.1911,Csa,-43.2258064516129,0.0,0.3455882352941176,64.25747799663395,4.0
4708,19264,Guadalajara,Taravilla,1318.905,Csb,-29.268292682926827,0.0,0.0764044943820224,132.1705570794383,2.0
4709,28164,Madrid,Valdetorres de Jarama,651.753,Csa,41.85148514851485,11.75,31.24980546875,23.201729369917537,5.0
4710,19126,Guadalajara,Galápagos,736.8546,Csa,60.98130841121496,5.25,21.16932795138889,30.24469150732908,5.0
4711,19267,Guadalajara,Terzaga,1178.228,Csb,-10.0,0.0,0.08,129.39216822827623,2.0
4712,44251,Teruel,Villafranca del Campo,962.5623,Cfb,4.915254237288124,0.0,0.199715909090909,111.0457914495808,5.0
4713,5030,Ávila,Berrocalejo de Aragona,1093.834,Csb,16.071428571428562,0.0,1.9594444444444443,77.40651444724726,4.0
4715,19074,Guadalajara,Caspueñas,857.5028,Csa,-10.150375939849624,0.0,3.7805,55.28985033631103,2.0
4716,5107,Ávila,Hurtumpascual,1170.533,Csb,-61.36363636363637,0.0,0.9507978723404252,43.704668897565966,3.0
4717,44123,Teruel,Hinojosa de Jarque,1217.436,Cfb,-43.43434343434344,0.0,0.0305851063829787,111.16630681518453,4.0
4718,37189,Salamanca,Membribe de la Sierra,1025.661,Csb,-34.285714285714285,0.0,2.023829945054945,38.67479945045881,2.0
4719,44028,Teruel,Argente,1250.66,Cfb,-25.62189054726369,0.0,1.4758720930232556,109.363503216913,3.0
4720,37188,Salamanca,"Maya, La",834.4459,Csa,-49.99999999999999,0.0,1.956984871794872,30.67997706181733,4.0
4721,44044,Teruel,Bordón,821.2313,Csa,5.752212389380517,0.0,0.4429054054054054,125.54466016438658,3.0
4722,44266,Teruel,Visiedo,1187.011,Cfb,-44.65648854961833,0.0,1.4569767441860464,109.40897837914194,4.0
4723,44258,Teruel,Villar del Salz,1215.276,Cfb,-23.148148148148152,0.0,0.2708333333333333,115.76110734062412,4.0
4724,19015,Guadalajara,Aldeanueva de Guadalajara,950.4051,Csa,-56.13207547169812,0.0,5.513387421383648,49.50201570835684,3.0
4726,43063,Tarragona,"Galera, La",115.0,Csa,11.994421199442137,0.0,9.641509433962264,78.15820217591767,5.0
4727,19219,Guadalajara,Pinilla de Molina,1218.99,Csb,-24.999999999999996,0.0,0.0781609195402298,129.7382186471143,2.0
4728,19317,Guadalajara,Villanueva de Alcorón,1267.838,Csb,-7.189542483660134,0.0,0.1105978260869565,113.9640764801859,1.0
4730,37041,Salamanca,Barbalos,904.4462,Csb,-47.26027397260274,0.0,1.614420414201183,47.99128218905505,3.0
4731,19003,Guadalajara,Adobes,1379.7,Cfb,-19.64285714285714,0.0,0.1478494623655914,122.03488773408355,2.0
4732,12137,Castellón,Villores,732.9604,Csa,30.188679245283023,0.0,0.5538194444444444,125.85390212278116,5.0
4733,44017,Teruel,Aliaga,1111.888,Cfb,-1.8786127167629871,0.0,0.2416666666666666,114.66661745569752,5.0
4734,5121,Ávila,Martiherrero,1228.818,Csb,24.583333333333343,0.0,1.1389937106918238,68.16303824550263,5.0
4735,37356,Salamanca,Villar de Argañán,717.7349,Csa,-40.72164948453609,0.0,0.6316666666666666,107.15792235087018,4.0
4737,44003,Teruel,Aguatón,1226.572,Cfb,-50.0,0.0,1.4610465116279068,111.93250338805052,4.0
4738,37009,Salamanca,Alba de Yeltes,786.7349,Csa,-45.8128078817734,0.0,0.4227272727272727,75.4957911454998,4.0
4739,19272,Guadalajara,Tordesilos,1344.611,Cfb,-3.333333333333343,0.0,0.2620967741935484,119.72268929748633,3.0
4740,5218,Ávila,San Miguel de Serrezuela,1094.398,Csa,-20.093457943925223,0.0,0.3550531914893617,36.05634435473702,2.0
4741,43062,Tarragona,Freginals,112.4258,BSk,-0.5882352941176521,0.0,10.872340425531911,75.41626722513743,5.0
4742,19038,Guadalajara,Arbeteta,989.9099,Csb,-112.5,0.0,0.0627659574468085,101.34249827812646,1.5
4743,5053,Ávila,Casasola,1316.782,Csb,-59.23076923076922,0.0,1.0121913580246913,65.08759235594955,4.0
4744,19289,Guadalajara,Traíd,1391.918,Csb,-55.26315789473684,0.0,0.0790697674418604,127.83591464959034,1.5
4745,37272,Salamanca,Saelices el Chico,658.7722,Csa,14.534883720930225,0.0,0.5739285714285713,100.45275385018664,3.0
