cmun,municipality,province,autonomous_community,altitude,longitude,latitude,0-17,18-24,25-34,35-54,55+,male,female,total_population,n_industry,n_construction,n_info_communications,n_financial_insurance,n_real_estate,n_professional_technical,n_eduation_health_social,n_other,nearest_airport,closest_distance_airport,nearest_train_station,closest_distance_train,closest_distance_hospital,nearest_hospital,closest_distance_school,nearest_school,koppen_climate,description,number_of_houses,vdsl_30mbps,fixed_wireless,ftth,hfc,reception_30mbps,reception_100mbps,reception_1gbps,4g,5g,"5g_3,5ghz",count_of_stations,suburban_train
3076,Guardamar del Segura,Alicante,Valencia,26.48124,-0.651254,38.08615,2874,1200,1643,5339,7007,8797,9266,18063,35.0,145.0,15.0,24.0,157.0,218.0,84.0,138.0,Aeropuerto de Alicante - Elche,23.46394662425184,Elx Alta Velocidad,20.404095765957862,10.451968291015948,Hospìtal Quironsalud Torrevieja,0.1028168039517035,Agrupación Musical,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,24837.0,0.03,0.98,0.98,0.0,0.99,0.98,0.67,1.0,1.0,0.23,3.0,0.0
3077,"Fondó de les Neus, el/Hondón de las Nieves",Alicante,Valencia,493.7399,-0.9341582,38.30504,276,136,206,652,1455,1406,1319,2725,16.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,32.50805112835215,Elx Alta Velocidad,16.123667924599378,19.868825587613298,Hospital Universitario Vinalopo,0.1213643700792467,L'Om,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",2339.0,0.07,0.78,0.77,0.0,0.95,0.69,0.0,1.0,0.01,0.0,,
3078,Hondón de los Frailes,Alicante,Valencia,418.041,-0.9276314,38.27319,119,46,72,271,788,672,624,1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,31.904866926063228,Elx Alta Velocidad,14.487996272616003,18.62623117725084,Hospital Universitario Vinalopo,0.3134666587736709,Virgen De La Salud,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1046.0,0.0,0.86,0.76,0.0,1.0,0.65,0.0,1.0,0.0,0.0,,
3079,Ibi,Alicante,Valencia,753.7646,-0.5713521,38.62551,4006,1866,2599,7457,8361,12089,12200,24289,359.0,176.0,31.0,38.0,101.0,243.0,122.0,136.0,Aeropuerto de Alicante - Elche,37.7131176198942,Alcoi,12.817022280668226,10.542676879075538,Sanatorio San Jorge S.L.,0.0446788994635528,Cervantes,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",11923.0,0.07,1.0,0.93,0.79,1.0,0.88,0.87,1.0,1.0,0.61,,
3080,Jacarilla,Alicante,Valencia,27.33402,-0.8686115,38.06133,315,161,256,570,821,1077,1046,2123,19.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Murcia - San Javier,32.31538139995409,Elx Alta Velocidad,22.42189819161398,3.2492085905845274,Hospital Vega Baja De Orihuela,0.1221729956223802,Virgen De Belén,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,1326.0,0.0,0.34,0.94,0.0,0.01,0.01,0.71,1.0,1.0,0.0,,
3081,Xaló,Alicante,Valencia,196.9115,-0.0120761,38.73989,447,163,262,813,1388,1530,1543,3073,16.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,69.65804342091185,Cocentaina,37.81871286924839,9.705031380675656,Centro Médico Acuario,0.1294843430933333,Municipal,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",2237.0,0.13,0.94,0.85,0.0,0.96,0.71,0.68,0.94,0.92,0.0,,
3085,Llíber,Alicante,Valencia,185.6137,0.0063282,38.74273,113,38,77,213,551,493,499,992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,70.99968132852418,Cocentaina,39.418567011349744,9.315878110195047,Centro Médico Acuario,0.1299112185503324,Terra De Riuraus,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",790.0,0.0,0.81,0.45,0.0,0.96,0.42,0.32,0.95,0.91,0.0,,
3086,Millena,Alicante,Valencia,634.1902,-0.3638289,38.73058,20,15,21,67,129,138,114,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,52.34772940271076,Cocentaina,7.323778616246493,9.298067990162137,Hospital Virgen De Los Lirios,3.857275182431291,Virgen De Los Dolores,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",212.0,0.0,0.6,0.4,0.0,0.88,0.41,0.34,1.0,0.9,0.0,,
3088,Monforte del Cid,Alicante,Valencia,223.6606,-0.7292369,38.37923,1722,648,1023,3237,2387,4665,4352,9017,56.0,83.0,8.0,13.0,26.0,65.0,38.0,63.0,Aeropuerto de Alicante - Elche,17.82899731660358,Novelda-Aspe,5.250079826951538,13.772830367226064,Hospital General Universitario De Elche,0.1181695497780525,Banda Musical La Lira,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",4945.0,0.06,0.87,0.83,0.0,0.83,0.77,0.61,1.0,0.95,0.0,1.0,0.0
3090,Mutxamel,Alicante,Valencia,65.50282,-0.4432408,38.41235,5220,2259,2893,9219,8226,13922,13895,27817,70.0,234.0,53.0,42.0,107.0,347.0,200.0,170.0,Aeropuerto de Alicante - Elche,17.53514053791187,Novelda-Aspe,29.22032165573888,1.2694205339983609,Hospital Universitario San Juan De Alicante,0.2687936074836936,Les Estreletes,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,12168.0,0.04,0.9,0.96,0.47,0.99,0.98,0.98,0.99,0.99,0.62,,
3091,Murla,Alicante,Valencia,291.5551,-0.0829431,38.76031,53,24,34,110,364,277,308,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,67.2997646433061,Cocentaina,31.72748356615148,10.438233872718158,Centro Médico Acuario,0.216901969185777,Castell Del Pop,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",438.0,0.0,1.0,0.98,0.0,1.0,0.6,0.6,1.0,0.98,0.0,,
3092,Muro de Alcoy,Alicante,Valencia,411.4849,-0.4402698,38.78075,1717,736,912,2878,3082,4703,4622,9325,118.0,120.0,7.0,12.0,45.0,102.0,41.0,66.0,Aeropuerto de Alicante - Elche,55.9780942523617,Cocentaina,4.484067463105513,8.681082811327508,Hospital Virgen De Los Lirios,0.0926454979535749,Nens,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",5007.0,0.03,0.99,0.82,0.0,0.84,0.8,0.25,1.0,0.99,0.0,,
3093,Novelda,Alicante,Valencia,247.5291,-0.7653857,38.3853,4308,2085,2982,7946,8822,12975,13168,26143,147.0,202.0,19.0,29.0,84.0,214.0,103.0,179.0,Aeropuerto de Alicante - Elche,20.831437579892256,Novelda-Aspe,2.656048709157416,12.525524448751607,Hospital General Universitario De Elda-Virgen De La Salud,0.1786917286061355,Santa María Magdalena,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",13497.0,0.08,0.97,0.91,0.0,0.98,0.91,0.0,1.0,0.99,0.0,1.0,0.0
3094,"Nucia, la",Alicante,Valencia,235.7798,-0.1257095,38.61438,3538,1431,1833,6403,5792,9619,9378,18997,44.0,239.0,34.0,21.0,111.0,302.0,121.0,184.0,Aeropuerto de Alicante - Elche,52.81648743566903,Cocentaina,31.282912584527093,7.961414887581331,Hospital Clínica Benidorm,0.3703083481791728,Municipal,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",8906.0,0.06,0.94,0.93,0.0,0.93,0.9,0.7,1.0,0.9,0.19,,
3095,Ondara,Alicante,Valencia,37.3018,0.0159034,38.82607,1293,539,901,2391,2383,3765,3742,7507,50.0,134.0,5.0,13.0,24.0,126.0,47.0,80.0,Aeropuerto de Alicante - Elche,78.39480469358566,La Pobla Del Duc,41.24897959075828,1.1842642237893963,Centro Médico Acuario,0.154711096190532,Municipal Els Pins,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",3193.0,0.21,1.0,0.99,0.0,0.99,0.99,0.99,1.0,1.0,0.02,,
3096,Onil,Alicante,Valencia,676.8312,-0.6731591,38.62606,1317,575,859,2429,2819,4044,3955,7999,126.0,57.0,9.0,6.0,22.0,66.0,33.0,70.0,Aeropuerto de Alicante - Elche,38.96497173174049,Sax,15.248524481949676,17.89598846485484,Sanatorio San Jorge S.L.,0.2194711488854589,San Jaime,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",3810.0,0.17,0.98,0.99,0.0,1.0,0.92,0.0,1.0,0.05,0.0,,
3097,Orba,Alicante,Valencia,160.1064,-0.0637978,38.78033,308,108,163,541,1293,1154,1259,2413,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,70.07465623602216,Cocentaina,33.60153488981068,7.701863457169103,Centro Médico Acuario,0.1443838338730017,Municipal,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1751.0,0.12,1.0,0.63,0.0,0.98,0.64,0.61,1.0,1.0,0.0,,
3098,Orxeta,Alicante,Valencia,186.9968,-0.2619973,38.5636,130,47,88,283,364,468,444,912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,40.53667491553401,Alcoi,24.31392726566699,6.682122954105794,Hospital Marina Baixa De La Vila Joiosa,1.4921021980103064,Mapa De Ada I Montessori,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",788.0,0.22,0.76,0.0,0.0,0.96,0.0,0.0,0.95,0.12,0.0,,
3099,Orihuela,Alicante,Valencia,36.18137,-0.9447829,38.08395,13940,6020,8468,23458,31462,41230,42118,83348,243.0,945.0,114.0,126.0,601.0,1.039,319.0,556.0,Aeropuerto de Murcia - San Javier,36.28889817658475,Elx Alta Velocidad,23.89474139180427,7.983488087467074,Hospital Vega Baja De Orihuela,0.1568026367728061,Andrés Manjón,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,87611.0,0.04,0.98,0.95,0.13,0.98,0.9,0.49,1.0,0.96,0.33,1.0,1.0
3100,Parcent,Alicante,Valencia,289.9498,-0.0661097,38.74553,97,55,103,227,549,499,532,1031,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,66.96750975237953,Cocentaina,33.12383831688363,10.78343599421458,Centro Médico Acuario,0.0616941580112633,El Carrascal,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",822.0,0.26,0.98,0.61,0.0,0.99,0.59,0.53,1.0,0.98,0.0,,
3101,Pedreguer,Alicante,Valencia,87.95199,0.0345502,38.79388,1366,577,869,2541,3321,4313,4361,8674,49.0,150.0,18.0,16.0,45.0,128.0,56.0,66.0,Aeropuerto de Alicante - Elche,76.79773387142811,Cocentaina,42.27075441006623,4.586906314724732,Centro Médico Acuario,0.1652222018318036,Municipal,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",4970.0,0.1,0.91,0.88,0.0,0.69,0.64,0.64,1.0,0.97,0.0,,
3102,Pego,Alicante,Valencia,83.52785,-0.1175528,38.84324,1508,757,991,2991,4423,5317,5353,10670,40.0,198.0,12.0,11.0,53.0,145.0,62.0,76.0,Aeropuerto de Alicante - Elche,73.06363950081528,La Pobla Del Duc,29.559849729195843,10.567851601276116,Centro Médico Acuario,0.3393233203895122,Rosalia Bondia,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",6213.0,0.07,1.0,0.82,0.0,0.88,0.84,0.79,1.0,0.65,0.0,,
3103,Penàguila,Alicante,Valencia,689.5314,-0.3590004,38.67942,29,19,27,83,138,146,150,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,47.18924771722135,Alcoi,10.240922549709266,9.710240348818052,Hospital Virgen De Los Lirios,3.516546398808987,Virgen De Los Dolores,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",365.0,0.0,0.94,0.67,0.0,1.0,0.68,0.62,1.0,0.96,0.0,,
3104,Petrer,Alicante,Valencia,437.8267,-0.7742523,38.47744,5806,2707,3294,10529,11753,16811,17278,34089,299.0,238.0,29.0,39.0,126.0,282.0,176.0,214.0,Aeropuerto de Alicante - Elche,28.142296624597968,Elda-Petrer,2.4816941106126724,3.293746202561844,Hospital General Universitario De Elda-Virgen De La Salud,0.1128269732741355,9 D'Octubre,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",16239.0,0.04,0.94,0.93,0.7,0.89,0.86,0.69,0.99,0.98,0.03,,
3105,"Pinós, el/Pinoso",Alicante,Valencia,572.8075,-1.041577,38.40112,1357,627,834,2467,3152,4274,4163,8437,86.0,71.0,4.0,18.0,28.0,64.0,25.0,49.0,Aeropuerto de Alicante - Elche,43.7222383775841,Elda-Petrer,22.966062229670005,22.983496050715644,Hospital General Universitario De Elda-Virgen De La Salud,0.2008807283550307,San Antón,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",4989.0,0.09,0.79,0.8,0.0,1.0,0.75,0.0,1.0,0.0,0.0,,
3106,Planes,Alicante,Valencia,444.3655,-0.344533,38.7855,66,47,60,160,368,374,327,701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,58.65647387605457,Cocentaina,10.204653675456466,13.803706603896412,Hospital Virgen De Los Lirios,0.242054607298529,L'Encantada,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",600.0,0.31,0.99,0.85,0.0,0.93,0.86,0.83,1.0,0.05,0.0,,
3107,Polop,Alicante,Valencia,237.3766,-0.1259112,38.62263,1068,350,548,2003,1748,2871,2846,5717,16.0,56.0,7.0,5.0,22.0,89.0,35.0,44.0,Aeropuerto de Alicante - Elche,53.438846520926255,Cocentaina,30.865875763437582,8.876935822434842,Hospital Clínica Benidorm,0.4433114092255582,Unión Musical,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",3386.0,0.02,0.97,0.89,0.0,0.94,0.88,0.67,1.0,0.61,0.36,,
3109,Rafal,Alicante,Valencia,16.86083,-0.8499723,38.10402,1045,464,568,1516,1274,2414,2453,4867,8.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,32.212843768398834,Elx Alta Velocidad,17.430529616876505,1.7893374201491978,Hospital Vega Baja De Orihuela,0.1265759072191398,Municipal De Rafal,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,2062.0,0.0,1.0,0.98,0.0,1.0,0.73,0.0,1.0,0.09,0.0,,
3110,"Ràfol d'Almúnia, el",Alicante,Valencia,93.19769,-0.0530159,38.82033,88,36,57,181,357,366,353,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,74.157630476637,Cocentaina,35.3624415985333,4.852124558086574,Centro Médico Acuario,0.826755209558002,La Rectoria,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",639.0,0.0,0.97,0.39,0.0,0.86,0.39,0.38,1.0,0.6,0.0,,
3111,Redován,Alicante,Valencia,26.24458,-0.9107296,38.11617,1589,691,1038,2589,2379,4280,4006,8286,48.0,75.0,5.0,11.0,17.0,45.0,28.0,39.0,Aeropuerto de Alicante - Elche,35.78396229615231,Elx Alta Velocidad,19.23629416273206,5.868802001968636,Hospital Vega Baja De Orihuela,0.2337207674005919,San Carlos,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,3400.0,0.11,0.95,0.96,0.0,0.73,0.61,0.65,1.0,0.97,0.0,,
3112,Relleu,Alicante,Valencia,439.6355,-0.3110441,38.58733,120,77,85,390,618,666,624,1290,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,40.06722361972736,Alcoi,19.392461407761765,11.70078125070856,Hospital Marina Baixa De La Vila Joiosa,0.1404086199611766,Sella-Orxeta-Relleu,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1288.0,0.07,0.78,0.49,0.0,0.86,0.0,0.0,0.87,0.08,0.0,,
3113,Rojales,Alicante,Valencia,13.9656,-0.7242546,38.08833,1953,787,1247,3583,9419,8603,8386,16989,42.0,158.0,16.0,20.0,141.0,169.0,46.0,94.0,Aeropuerto de Alicante - Elche,26.06331797017109,Elx Alta Velocidad,17.90066446688887,10.710987266150791,Hospìtal Quironsalud Torrevieja,0.0904816457987607,Unión Musical Santa Cecilia,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,15762.0,0.04,0.57,0.99,0.0,0.99,0.98,0.53,1.0,0.65,0.0,,
3114,"Romana, la",Alicante,Valencia,448.9331,-0.9050398,38.38433,378,172,218,743,1169,1401,1279,2680,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,31.812607461047733,Novelda-Aspe,11.406936428800009,14.890977157119186,Hospital General Universitario De Elda-Virgen De La Salud,2.162187984391404,Municipal La Balseta,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1800.0,0.13,0.8,0.6,0.0,0.95,0.49,0.0,0.99,0.81,0.0,,
3115,Sagra,Alicante,Valencia,113.3374,-0.0657266,38.81134,49,16,31,114,232,217,225,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,72.69669599896655,Cocentaina,34.05259844594782,6.144098383224407,Centro Médico Acuario,1.0420681356783226,San Luis Beltran,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",303.0,0.0,0.99,0.93,0.0,0.98,0.97,0.93,1.0,0.74,0.0,,
3116,Salinas,Alicante,Valencia,491.3814,-0.9121291,38.51891,269,113,154,518,726,922,858,1780,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,39.97005779729682,Villena Alta Velocidad,8.033768288682813,9.678753721575127,Hospital General Universitario De Elda-Virgen De La Salud,0.0615509224721355,Municipal,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1125.0,0.15,0.82,0.67,0.0,0.99,0.64,0.58,1.0,0.01,0.0,,
3117,Sanet y Negrals,Alicante,Valencia,92.4516,-0.0345811,38.81991,79,48,44,171,394,369,367,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,75.0958299040323,Cocentaina,36.90459190464678,3.285963945708524,Centro Médico Acuario,0.7159029981838837,Vicente Perelló,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",546.0,0.14,1.0,0.83,0.0,0.99,0.82,0.77,1.0,1.0,0.0,,
3118,San Fulgencio,Alicante,Valencia,7.573623,-0.7179557,38.11422,919,381,583,1918,5786,4788,4799,9587,15.0,67.0,7.0,5.0,32.0,99.0,31.0,61.0,Aeropuerto de Alicante - Elche,23.37176365343773,Elx Alta Velocidad,15.239692578058024,12.272027181527086,Hospital Vega Baja De Orihuela,0.072115913881234,San Fulgencio,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,10171.0,0.03,0.7,0.99,0.0,0.99,0.98,0.0,1.0,1.0,0.0,,
3119,Sant Joan d'Alacant,Alicante,Valencia,41.32392,-0.4345329,38.39817,4496,2149,2712,8068,8408,12483,13350,25833,37.0,191.0,50.0,63.0,153.0,409.0,224.0,189.0,Aeropuerto de Alicante - Elche,16.80278052009306,Novelda-Aspe,29.994776911435512,0.9551400135882476,Hospital Universitario San Juan De Alicante,0.3432159307072532,Nuestra Señora Del Carmen,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,11327.0,0.02,1.0,0.97,0.65,0.99,0.99,0.98,1.0,1.0,0.83,,
3120,San Miguel de Salinas,Alicante,Valencia,77.87773,-0.7892857,37.97993,1105,385,639,1781,3200,3561,3549,7110,20.0,77.0,7.0,8.0,62.0,123.0,18.0,51.0,Aeropuerto de Murcia - San Javier,23.08876313558254,Balsicas-Mar Menor,22.8446389938349,6.718981911815167,Hospital Universitario De Torrevieja,0.1791582228527019,Lysmon San Miguel De Salinas,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,5763.0,0.04,0.82,0.83,0.0,0.41,0.38,0.0,0.98,0.78,0.0,,
3121,Santa Pola,Alicante,Valencia,10.0,-0.5552066,38.1923,6322,2462,4073,12675,12885,19110,19307,38417,102.0,258.0,54.0,54.0,180.0,383.0,191.0,274.0,Aeropuerto de Alicante - Elche,10.405937345191736,Elx Alta Velocidad,19.378000448749155,11.931789326717327,Hospital Imed Elche,0.176551838895534,"Municipal José García, El Mestre",Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,43009.0,0.02,1.0,1.0,0.0,0.63,0.61,0.61,1.0,0.99,0.61,4.0,0.0
3123,Sax,Alicante,Valencia,480.8817,-0.8180652,38.53757,1771,763,1084,3009,3558,5080,5105,10185,107.0,46.0,7.0,7.0,32.0,65.0,33.0,59.0,Aeropuerto de Alicante - Elche,35.71859663504679,Sax,0.8650111274289876,5.001373091206264,Hospital General Universitario De Elda-Virgen De La Salud,0.0889068019826567,Sociedad Unión Musical Y Artística De Sax,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",5572.0,0.06,0.95,0.81,0.69,0.98,0.8,0.63,1.0,0.97,0.0,1.0,0.0
3124,Sella,Alicante,Valencia,421.4968,-0.2730576,38.60862,63,30,57,193,264,319,288,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,43.887246868435696,Alcoi,20.495998964780767,10.880143550973695,Hospital Marina Baixa De La Vila Joiosa,4.064802237964683, ,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",518.0,0.0,0.59,0.89,0.0,0.94,0.88,0.89,1.0,0.94,0.0,,
3125,Senija,Alicante,Valencia,239.5632,0.0405763,38.72786,115,49,66,209,256,355,340,695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,71.98982045395321,Cocentaina,42.42384340108341,11.454010850841655,Centro Médico Acuario,0.1710337622672252,L'Era,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",454.0,0.0,1.0,0.75,0.0,0.86,0.65,0.62,1.0,1.0,0.0,,
3127,Tàrbena,Alicante,Valencia,573.9403,-0.1037597,38.69572,58,35,52,168,324,338,299,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,60.64647636669184,Cocentaina,30.271451372396545,17.01790963111135,Hospital Imed Levante,0.4415474348099663,Ses Escoles,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",680.0,0.0,0.78,0.64,0.0,0.66,0.66,0.59,0.87,0.0,0.0,,
3128,Teulada,Alicante,Valencia,181.3972,0.1035751,38.72881,1756,912,1312,3435,5442,6423,6434,12857,39.0,329.0,19.0,27.0,170.0,289.0,68.0,100.0,Aeropuerto de Alicante - Elche,76.17057805554204,Cocentaina,47.89544965836791,12.076479799406682,Hospital San Carlos De Denia Grupo Hla,0.085241203800718,Mestre Berenguer,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",11913.0,0.06,0.93,0.95,0.0,0.96,0.92,0.88,1.0,0.99,0.13,1.0,0.0
3129,Tibi,Alicante,Valencia,493.401,-0.5830948,38.52938,229,101,176,559,757,957,865,1822,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,27.09046015854392,Elda-Petrer,19.641597974599097,19.054615723388657,Hospital Universitario San Juan De Alicante,0.8504639219094192,Luis Gosalbez,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1754.0,0.03,0.89,0.3,0.0,0.96,0.0,0.0,0.99,0.94,0.0,,
3130,Tollos,Alicante,Valencia,771.4578,-0.2747656,38.75664,0,2,4,10,22,26,12,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,58.00687625534371,Cocentaina,15.08214044989916,17.55842061777682,Hospital Virgen De Los Lirios,6.716651340818469,L'Encantada,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",67.0,0.0,0.97,0.87,0.0,0.86,0.86,0.82,1.0,0.0,0.0,,
3131,Tormos,Alicante,Valencia,130.5348,-0.0721342,38.80195,33,10,23,67,201,162,172,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,71.5287989840028,Cocentaina,33.28461960828409,7.018136701033751,Centro Médico Acuario,0.1611192757204561,San Luis Beltran,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",250.0,0.0,1.0,0.96,0.0,0.99,0.98,0.97,1.0,0.57,0.0,,
3133,Torrevieja,Alicante,Valencia,15.69942,-0.6832271,37.97747,16111,6491,10313,28561,34284,46524,49236,95760,138.0,1.029,134.0,90.0,719.0,1.095,371.0,733.0,Aeropuerto de Murcia - San Javier,25.55733384958461,Balsicas-Mar Menor,29.401324827958284,2.128535595942066,Hospìtal Quironsalud Torrevieja,0.2088246989870698,Sociedad Musical Ciudad De Torrevieja Los Salerosos,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,123668.0,0.01,1.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,0.76,6.0,0.0
3134,"Vall d'Alcalà, la",Alicante,Valencia,641.0916,-0.2527778,38.79445,14,7,14,44,96,90,85,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,62.61749707065973,Cocentaina,17.9080323816562,20.063421383346864,Hospital Francesc De Borja De Gandia,2.992093065828205,Ausiàs March,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",170.0,0.0,0.76,0.98,0.0,0.98,0.98,0.98,0.95,0.0,0.0,,
3135,"Vall d'Ebo, la",Alicante,Valencia,381.5167,-0.1570321,38.80732,13,16,22,49,133,123,110,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,67.8661951686483,Cocentaina,26.266338580713708,14.000646733940243,Centro Médico Acuario,0.1961269241039758,El Puig,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",261.0,0.0,0.88,0.91,0.0,0.9,0.9,0.9,0.98,0.0,0.0,,
3137,"Vall de Laguar, la",Alicante,Valencia,548.257,-0.1310217,38.77628,105,36,67,241,461,459,451,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Alicante - Elche,66.22031830882833,Cocentaina,27.75262811794607,12.856216929296943,Centro Médico Acuario,1.8584771627075825,Cavall Verd,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",529.0,0.0,0.95,0.0,0.0,0.94,0.0,0.0,1.0,0.0,0.0,,
3138,"Verger, el",Alicante,Valencia,10.94339,-0.5109846,38.33109,837,332,597,1657,1915,2624,2714,5338,17.0,70.0,0.0,0.0,18.0,56.0,20.0,44.0,Aeropuerto de Alicante - Elche,6.798543585286367,Elx Alta Velocidad,24.18927367318603,3.865755576167064,Vithas Hospital Perpetuo Internacional,0.1077951082852105,El Palmeral,Bsh,Hot Semi-Arid Climate - Dry with higher temperatures.,3835.0,0.01,1.0,0.88,0.0,0.98,0.83,0.55,1.0,1.0,0.55,,
