,longitude,municipality,latitude
2767,0.6974681,Corbins,41.69099
2768,2.49167,Sant Celoni,41.69019
2769,0.1784385,Belver de Cinca,41.68973
2770,-3.87417,Berlangas de Roa,41.6894
2771,0.7291372,Vilanova de la Barca,41.68935
2772,2.164804,Sant Feliu de Codines,41.68893
2773,-3.480297,Peñaranda de Duero,41.68876
2774,-4.521373,Olmos de Esgueva,41.68826
2775,-4.064864,San Llorente,41.68693
2776,2.285918,"Garriga, La",41.68537
2777,-0.7733151,Villamayor de Gállego,41.68518
2778,2.390498,Sant Pere de Vilamajor,41.68499
2779,-4.546052,Villarmentero de Esgueva,41.68486
2780,-3.521135,San Juan del Monte,41.6844
2781,0.9885827,Ivars d'Urgell,41.68353
2782,-5.653087,Cerecinos del Carrizal,41.68334
2783,-1.21231,Bardallur,41.68325
2784,-2.199794,Almenar de Soria,41.68241
2785,-3.745252,Villalba de Duero,41.6824
2786,-1.76452,Purujosa,41.68227
2787,-4.588347,Castronuevo de Esgueva,41.68159
2788,-1.229507,Plasencia de Jalón,41.68133
2789,-2.269537,Cabrejas del Campo,41.68117
2790,-6.079524,Losacino,41.68103
2791,-0.5062719,Farlete,41.68092
2792,-5.728707,Piedrahita de Castro,41.68077
2793,-2.856914,Blacos,41.68061
2794,1.767125,Sant Salvador de Guardiola,41.6806
2795,-5.150565,San Cebrián de Mazote,41.68003
2796,-5.033651,San Pelayo,41.67999
2797,2.05931,Sant Llorenç Savall,41.67982
2798,0.8516847,"Poal, El",41.67816
2799,-5.899384,Santa Eufemia del Barco,41.67793
2800,1.014993,Barbens,41.67765
2801,-4.916654,Wamba,41.67567
2802,0.0884791,Ontiñena,41.67529
2803,-5.461473,Bustillo del Oro,41.67456
2804,1.839598,Castellgalí,41.67451
2805,-4.147386,Piñel de Abajo,41.67442
2806,2.792096,Blanes,41.67427
2807,-5.069644,Barruelo del Valle,41.67421
2808,-5.598475,Aspariegos,41.67374
2809,2.400859,Sant Antoni de Vilamajor,41.6737
2810,0.8210204,Bellvís,41.67349
2811,-5.305367,Castromembibre,41.67348
2812,-3.045409,Valdemaluque,41.67344
2813,0.6067967,Torrefarrera,41.67339
2814,-4.047909,Corrales de Duero,41.67221
2815,-6.165546,Samir de los Caños,41.67188
2816,-3.686569,Aranda de Duero,41.67171
2817,-2.325249,Aldealafuente,41.6716
2818,0.6292645,Torre-serona,41.6713
2819,2.261185,"Ametlla del Vallès, L'",41.66976
2820,-2.87743,Torreblacos,41.66937
2821,1.275151,Cervera,41.66832
2822,-4.11888,Roturas,41.66783
2823,-1.234124,Urrea de Jalón,41.6676
2824,0.5552974,Alpicat,41.66711
2825,-3.984727,Mambrilla de Castrejón,41.66708
2826,-3.939688,"Cueva de Roa, La",41.66653
2827,-5.04868,Torrecilla de la Torre,41.66607
2828,1.863849,Sant Vicenç de Castellet,41.66581
2829,1.684726,Castellfollit del Boix,41.66579
2830,0.1619226,Chalamera,41.66556
2831,-1.897643,Borobia,41.66553
2832,0.1914486,Osso de Cinca,41.66531
2833,2.749768,Palafolls,41.66497
2834,0.9286443,Vila-sana,41.6636
2835,-4.461882,Villavaquerín,41.66353
2836,-4.78407,Zaratán,41.661
2837,-3.862995,Hoyales de Roa,41.65891
2838,1.086762,Anglesola,41.65731
2839,1.487973,Veciana,41.65651
2840,-0.8765379,Zaragoza,41.65629
2841,-1.717815,Calcena,41.6562
2842,1.419204,Sant Guim de Freixenet,41.65536
2843,-2.253102,Aliud,41.65447
2844,-5.996867,Carbajales de Alba,41.6543
2845,-4.627491,Renedo de Esgueva,41.65422
2846,-5.366971,Vezdemarbán,41.65422
2847,-5.488196,Malva,41.65389
2848,2.226111,Santa Eulàlia de Ronçana,41.65306
2849,-4.728388,Valladolid,41.65295
2850,2.441072,Vilalba Sasserra,41.65272
2851,0.3896494,Gimenells i el Pla de la Font,41.65241
2852,-5.267083,Tiedra,41.65174
2853,0.880874,"Palau d'Anglesola, El",41.65163
2854,-3.781646,Castrillo de la Vega,41.65073
2855,0.6945253,Alcoletge,41.64909
2856,-5.121545,Adalia,41.64888
2857,2.509912,Vallgorguina,41.64832
2858,-4.960594,Castrodeza,41.64812
2859,-5.025541,Torrelobatón,41.64796
2860,1.223529,Granyanella,41.64772
2861,-2.195456,Buberos,41.64727
2862,-5.803022,Montamarta,41.64717
2863,1.103577,Vilagrassa,41.64711
2864,-3.644559,Fresnillo de las Dueñas,41.64692
2865,1.139215,Tàrrega,41.64686
2866,2.741634,Malgrat de Mar,41.64655
2867,0.9675318,Castellnou de Seana,41.64469
2868,1.569087,Rubió,41.64328
2869,-1.641401,Trasobares,41.64327
2870,-4.047462,Valdearcos de la Vega,41.6428
2871,-4.157403,Pesquera de Duero,41.64265
2872,-4.291222,Valbuena de Duero,41.64257
2873,-3.993453,San Martín de Rubiales,41.64256
2874,-2.841026,Rioseco de Soria,41.64209
2875,-0.4159632,Monegrillo,41.64108
2876,2.716872,Santa Susanna,41.64069
2877,-4.857165,Ciguñuela,41.64066
2878,1.792257,Marganell,41.64039
2879,-2.615314,Quintana Redonda,41.64019
2880,-3.573707,Vadocondes,41.63945
2881,2.404427,Llinars del Vallès,41.63935
2882,-5.065523,Villasexmir,41.63921
2883,-4.099914,Curiel de Duero,41.63913
2884,-4.364395,Olivares de Duero,41.63832
2885,2.354492,Cardedeu,41.63816
2886,-1.842308,Pomer,41.63815
2887,1.910496,Rellinars,41.63747
2888,1.517642,Copons,41.63666
2889,-6.137211,Fonfría,41.63623
2890,-5.947888,Manzanal del Barco,41.63563
2891,0.8755022,Fondarella,41.63536
2892,-2.121212,Portillo de Soria,41.63532
2893,-1.27299,Rueda de Jalón,41.6342
2894,1.863889,Castellbell i el Vilar,41.63389
2895,-3.686191,Fuentespina,41.63168
2896,-5.175766,Mota del Marqués,41.63143
2897,-5.707095,Moreruela de los Infanzones,41.63131
2898,0.9324688,Golmés,41.63127
2899,-4.520939,Villabáñez,41.63094
2900,-5.472446,Fuentesecas,41.63063
2901,-2.091279,Torrubia de Soria,41.63026
2902,-1.300083,Lumpiaque,41.63025
2903,0.8941285,Mollerussa,41.63004
2904,2.165922,Caldes de Montbui,41.62976
2905,-3.490485,"Vid y Barrios, La",41.62967
2906,-0.7525974,"Puebla de Alfindén, La",41.6295
2907,1.343056,Ribera d'Ondara,41.62944
2908,0.7808905,Bell-lloc d'Urgell,41.6294
2909,-3.869621,Fuentecén,41.62859
2910,0.8336361,Sidamon,41.62838
2911,-5.365041,Pinilla de Toro,41.62759
2912,2.689454,Pineda de Mar,41.62751
2913,-5.63523,Benegiles,41.62679
2914,1.009216,Bellpuig,41.62607
2915,1.414676,Montmaneu,41.62574
2916,-5.42627,Abezames,41.62556
2917,-2.161059,Villaseca de Arciel,41.62463
2918,-4.067605,Bocos de Duero,41.62429
2919,-4.363746,Quintanilla de Onésimo,41.62392
2920,2.569127,Sant Iscle de Vallalta,41.62377
2921,-2.225688,Gómara,41.6233
2922,1.245615,Granyena de Segarra,41.62245
2923,-3.901975,Fuentelisendo,41.6224
2924,0.1911941,Ballobar,41.62202
2925,-3.829452,Haza,41.62142
2926,-5.292621,Benafarces,41.62082
2927,-4.215496,Quintanilla de Arriba,41.62019
2928,-5.086821,San Salvador,41.61988
2929,2.600307,Sant Cebrià de Vallalta,41.61977
2930,2.298056,"Franqueses del Vallès, Les",41.61889
2931,-1.965891,Ciria,41.61886
2932,-0.7817926,Pastriz,41.61824
2933,-0.2399075,Castejón de Monegros,41.61756
2934,2.085649,Castellar del Vallès,41.61618
2935,-5.670278,Torres del Carrizal,41.61617
2936,0.7375647,"Alamús, Els",41.6161
2937,2.283456,Canovelles,41.61582
2938,-0.7004536,Alfajarín,41.61547
2939,0.9596246,Vilanova de Bellpuig,41.61481
2940,0.6257825,Lleida,41.61415
2941,-3.965231,Nava de Roa,41.61383
2942,2.657365,Calella,41.6134
2943,-4.689145,Cistérniga,41.61322
2944,-6.041883,Videmala,41.61304
2945,2.134932,Sentmenat,41.61163
2946,-5.545638,Villalube,41.61065
2947,1.14266,Verdú,41.61034
2948,2.541376,Arenys de Munt,41.61026
2949,-3.730296,Campillo de Aranda,41.61026
2950,-3.401597,Langa de Duero,41.6101
2951,1.843154,Monistrol de Montserrat,41.60986
2952,-5.098537,Gallegos de Hornija,41.60977
2953,-4.796458,Arroyo de la Encomienda,41.60952
2954,2.239443,Lliçà d'Amunt,41.60865
2955,-4.909862,Robladillo,41.60846
2956,2.287789,Granollers,41.60821
2957,-4.43022,Sardón de Duero,41.60773
2958,-1.606438,Tierga,41.60732
2959,1.036491,Preixana,41.6073
2960,1.640909,Òdena,41.60673
2961,1.919159,Vacarisses,41.60627
2962,-3.849833,Fuentemolinos,41.60551
2963,0.8817882,Miralcamp,41.60421
2964,0.266089,Zaidín,41.60407
2965,-5.213946,Villalbarba,41.60315
2966,-2.420941,Cubo de la Solana,41.60253
2967,-5.878004,Palacios del Pan,41.60201
2968,-3.930578,Valdezate,41.60155
2969,-1.2846,Épila,41.60128
2970,1.2322,Montornès de Segarra,41.60056
2971,1.546195,Jorba,41.60049
2972,-5.581542,Gallegos del Pan,41.59971
2973,1.44341,Argençola,41.59967
2974,2.615872,Sant Pol de Mar,41.59945
2975,1.700774,Castellolí,41.59896
2976,-5.437146,Pozoantiguo,41.59727
2977,-5.861349,Andavías,41.59714
2978,-5.297766,Villalonso,41.59708
2979,2.026747,Matadepera,41.5967
2980,-1.700389,Oseja,41.59619
2981,-2.644528,Tardelcuende,41.59547
2982,2.405386,Dosrius,41.59482
2983,-3.594756,Santa Cruz de la Salceda,41.59478
2984,-5.113495,Vega de Valdetronco,41.59465
2985,-4.118107,Peñafiel,41.59464
2986,-3.821794,Adrada de Haza,41.59426
2987,-0.681392,Nuez de Ebro,41.5934
2988,-0.9310773,Cuarte de Huerva,41.59271
2989,-4.922626,Villán de Tordesillas,41.59267
2990,-2.027072,Reznos,41.59136
2991,-3.640737,Fuentelcésped,41.59122
2992,2.242733,Lliçà de Vall,41.59081
2993,-5.921323,San Pedro de la Nave-Almendra,41.59074
2994,2.326258,"Roca del Vallès, La",41.59053
2995,1.271035,Montoliu de Segarra,41.59043
2996,-4.826713,Simancas,41.59023
2997,2.581924,Canet de Mar,41.58897
2998,2.179233,Palau-solità i Plegamans,41.58862
2999,-2.267788,Tejado,41.58828
3000,-3.06658,Burgo de Osma-Ciudad de Osma,41.58764
3001,0.261464,Velilla de Cinca,41.587
3002,-5.133875,Marzales,41.58697
3003,-4.581106,Tudela de Duero,41.58638
3004,-4.18839,Manzanillo,41.58631
3005,-5.376642,Villardondiego,41.5844
3006,-4.721731,Laguna de Duero,41.58331
3007,-5.659222,Molacillos,41.58272
3008,-3.796304,Hontangas,41.58269
3009,2.509926,Sant Vicenç de Montalt,41.58262
3010,-3.753572,Torregalindo,41.58224
3011,1.339084,Talavera,41.58171
3012,-1.951242,Torrelapaja,41.58165
3013,0.8252335,Torregrossa,41.58115
3014,-1.119097,"Muela, La",41.58038
3015,1.78023,"Bruc, El",41.57993
3016,-5.03342,Berceruelo,41.57958
3017,-5.500398,Matilla la Seca,41.57957
3018,2.55148,Arenys de Mar,41.57944
3019,-4.94632,Velliza,41.57899
3020,1.617193,Igualada,41.57877
3021,-4.87641,Geria,41.57863
3022,-5.343549,Villavendimio,41.57831
3023,-5.240637,Casasola de Arión,41.57777
3024,-1.791696,Aranda de Moncayo,41.57757
3025,-4.472253,Traspinedo,41.57597
3026,-6.121059,Pino del Oro,41.57572
3027,-4.014312,Castrillo de Duero,41.57559
3028,-3.699167,Milagros,41.57555
3029,-5.739423,Cubillos,41.57485
3030,1.642982,Vilanova del Camí,41.57373
3031,-2.146663,Almazul,41.57373
3032,-0.6503196,Villafranca de Ebro,41.57368
3033,-3.205283,San Esteban de Gormaz,41.57364
3034,2.233794,Parets del Vallès,41.57355
3035,0.6057172,Albatàrrec,41.57299
3036,2.482367,Sant Andreu de Llavaneres,41.57237
3037,-0.7410918,"Burgo de Ebro, El",41.57219
3038,-4.042383,Olmos de Peñafiel,41.57186
3039,-2.964019,Valdenebro,41.57103
3040,-4.447528,Santibáñez de Valcorba,41.57038
3041,-1.87526,Malanquilla,41.57016
3042,-4.197915,Langayo,41.56949
3043,2.526318,Caldes d'Estrac,41.56946
3044,-2.763092,Fuentepinilla,41.56748
3045,-1.324482,Salillas de Jalón,41.56659
3046,1.830136,Collbató,41.56639
3047,0.530272,Alcarràs,41.56614
3048,-5.604549,Algodre,41.56566
3049,-5.055943,Bercero,41.56435
3050,1.184428,Guimerà,41.56411
3051,-2.808402,Valderrodilla,41.56382
3052,-3.817178,"Sequera de Haza, La",41.56364
3053,1.237323,Vallfogona de Riucorb,41.56279
3054,0.5875061,Montoliu de Lleida,41.56234
3055,1.522934,Sant Martí de Tous,41.56214
3056,1.056111,Sant Martí de Riucorb,41.56167
3057,1.137139,Ciutadilla,41.56145
3058,-3.494669,Castillejo de Robledo,41.56111
3059,-1.944459,Berdejo,41.56099
3060,2.01044,Terrassa,41.56095
3061,1.116193,Nalec,41.56065
3062,1.016285,Belianes,41.55912
3063,-5.004748,Velilla,41.55871
3064,-0.1338425,Valfarta,41.55791
3065,2.156243,Polinyà,41.5575
3066,-2.88629,Bayubas de Arriba,41.55735
3067,1.604131,Santa Margarida de Montbui,41.55719
3068,1.307496,Llorac,41.55709
3069,-5.206253,Pedrosa del Rey,41.55623
3070,0.566377,Sudanell,41.55616
3071,-0.960096,Cadrete,41.55568
3072,2.400564,Argentona,41.55555
3073,1.954526,Viladecavalls,41.55547
3074,2.355113,Òrrius,41.55499
3075,-5.707613,Monfarracinos,41.55409
3076,2.288895,Vilanova del Vallès,41.55407
3077,0.7055162,Artesa de Lleida,41.55321
3078,-2.365719,Borjabad,41.55315
3079,1.675936,"Pobla de Claramunt, La",41.55298
3080,-0.2092891,"Almolda, La",41.55248
3081,-1.310587,Lucena de Jalón,41.55241
3082,-3.791871,Moradillo de Roa,41.55196
3083,-5.798841,"Hiniesta, La",41.55196
3084,-2.001163,Carabantes,41.5517
3085,2.248465,Montmeló,41.55146
3086,0.8889367,Puiggròs,41.55127
3087,-1.537185,Mesones de Isuela,41.55116
3088,1.039801,Maldà,41.55087
3089,-3.710233,Pardilla,41.55063
3090,-5.137988,Villalar de los Comuneros,41.55013
3091,-3.652762,Montejo de la Vega de la Serrezuela,41.54882
3092,-6.133342,Villadepera,41.54877
3093,2.107421,Sabadell,41.54862
3094,-5.622248,Coreses,41.54818
3095,-5.7493,Valcabado,41.54812
3096,0.8254097,Juneda,41.54811
3097,-4.969812,Matilla de los Caños,41.54636
3098,-1.650069,Gotor,41.54535
3099,0.7346072,Puigverd de Lleida,41.54462
3100,1.888153,Olesa de Montserrat,41.5434
3101,1.300293,Savallà del Comtat,41.54304
3102,2.263779,Montornès del Vallès,41.54255
3103,-3.961665,Cuevas de Provanco,41.54247
3104,-4.699863,Boecillo,41.5409
3105,2.213529,Mollet del Vallès,41.54052
3106,0.9184976,Arbeca,41.54045
3107,-1.920954,Bijuesca,41.54044
3108,-0.9935882,María de Huerva,41.53905
3109,1.870692,Esparreguera,41.53889
3110,-2.057213,Quiñonería,41.53778
3111,-1.524932,Nigüella,41.53775
3112,-6.178452,Villardiegua de la Ribera,41.53771
3113,2.445278,Mataró,41.5375
3114,-5.30874,Morales de Toro,41.53684
3115,-2.849125,Tajueco,41.53656
3116,-4.088619,Torre de Peñafiel,41.53635
3117,-1.623442,Illueca,41.53632
3118,-4.145766,Fompedraza,41.53621
3119,-4.530541,"Parrilla, La",41.53615
3120,-3.345308,Miño de San Esteban,41.536
3121,1.661657,"Torre de Claramunt, La",41.53589
3122,-0.5797311,Osera de Ebro,41.53494
3123,2.178988,Santa Perpètua de Mogoda,41.53486
3124,1.765952,"Hostalets de Pierola, Els",41.53416
3125,0.5141932,Torres de Segre,41.53406
3126,0.4879092,Soses,41.53379
3127,-2.460615,Viana de Duero,41.53361
3128,-4.060755,Rábano,41.53273
3129,2.298065,Vallromanes,41.5318
3130,1.19708,Passanant i Belltall,41.53164
3131,1.623486,Carme,41.53126
3132,1.38148,Santa Coloma de Queralt,41.53089
3133,2.086581,Sant Quirze del Vallès,41.5308
3134,1.679613,Capellades,41.53075
3135,-1.83879,Clarés de Ribota,41.52947
3136,-4.752031,Viana de Cega,41.52876
3137,-2.271571,Bliecos,41.52827
3138,-5.569556,Fresno de la Ribera,41.52824
3139,1.956931,Ullastrell,41.52707
3140,-2.351627,Nolay,41.527
3141,-2.895991,Bayubas de Abajo,41.52646
3142,-2.399912,Nepas,41.52644
3143,-5.394857,Toro,41.52636
3144,2.393533,Cabrera de Mar,41.52623
3145,2.242882,Martorelles,41.52577
3146,1.089478,Vallbona de les Monges,41.52556
3147,2.368645,Cabrils,41.52552
3148,-3.75369,Fuentenebro,41.52533
3149,-1.598545,Brea de Aragón,41.52528
3150,-1.344612,Calatorao,41.52506
3151,-4.115096,Canalejas de Peñafiel,41.52468
3152,0.5907821,Sunyer,41.52368
3153,-6.047286,Villalcampo,41.52313
3154,-3.65548,Villaverde de Montejo,41.52252
3155,0.3489263,Fraga,41.52243
3156,-5.970935,Muelas del Pan,41.52235
3157,0.61902,Alfés,41.52213
3158,-3.6359,Valdevacas de Montejo,41.52086
3159,0.8692022,"Borges Blanques, Les",41.52052
3160,1.292709,Conesa,41.5202
3161,1.708936,Vallbona d'Anoia,41.51962
3162,2.25424,Santa Maria de Martorelles,41.51955
3163,1.575293,Orpí,41.51867
3164,1.525129,Santa Maria de Miralles,41.51813
3165,1.743268,Piera,41.51797
3166,-4.868396,Villanueva de Duero,41.51768
3167,1.433458,Bellprat,41.51725
3168,2.358552,Vilassar de Dalt,41.51669
3169,1.902142,Abrera,41.51609
3170,2.124723,Barberà del Vallès,41.51596
3171,2.234791,Sant Fost de Campsentelles,41.51452
3172,2.193246,"Llagosta, La",41.51321
3173,-3.779552,Aldehorno,41.51237
3174,-4.640789,Aldeamayor de San Martín,41.51191
3175,-1.502472,Arándiga,41.51111
3176,-4.316231,Cogeces del Monte,41.51111
3177,-0.6375385,Fuentes de Ebro,41.51084
3178,-3.704775,Honrubia de la Cuesta,41.51078
3179,-4.911283,San Miguel del Pino,41.50928
3180,0.9198578,"Floresta, La",41.50921
3181,-1.030539,Botorrita,41.50915
3182,2.114864,Badia del Vallès,41.50871
3183,-2.975464,Quintanas de Gormaz,41.50817
3184,-4.453449,Montemayor de Pililla,41.5081
3185,-1.402532,Ricla,41.50775
3186,-2.71833,Centenera de Andaluz,41.50687
3187,2.343058,Premià de Dalt,41.50655
3188,-2.640236,Matamala de Almazán,41.50644
3189,-3.328088,Fuentecambrón,41.50551
3190,1.342964,"Piles, Les",41.50424
3191,0.0641451,Candasnos,41.50383
3192,-5.743778,Zamora,41.50368
3193,1.811926,Masquefa,41.50307
3194,0.9630012,"Omellons, Els",41.50187
3195,2.390873,Vilassar de Mar,41.50181
3196,-4.999127,Tordesillas,41.50165
3197,1.075646,"Omells de na Gaia, Els",41.50086
3198,-0.0384445,Peñalba,41.50001
3199,2.320616,Teià,41.49969
3200,0.7652315,Castelldans,41.49791
3201,-0.1492837,Bujaraloz,41.49786
3202,2.155674,Ripollet,41.49736
3203,1.004931,"Espluga Calba, L'",41.49628
3204,0.4597391,Aitona,41.49576
3205,0.6723415,Aspa,41.49573
3206,-2.201593,Serón de Nágima,41.49571
3207,-3.963515,Sacramenia,41.49481
3208,-4.028598,Laguna de Contreras,41.49474
3209,1.872799,Sant Esteve Sesrovires,41.49455
3210,-5.589217,Villalazán,41.49419
3211,2.295461,Alella,41.49395
3212,1.24125,Forès,41.49337
3213,-5.682579,Villaralbo,41.4931
3214,-4.199188,Campaspero,41.49291
3215,-3.004386,Gormaz,41.49263
3216,2.031262,Rubí,41.49233
3217,2.140769,Cerdanyola del Vallès,41.49137
3218,-2.254761,Velilla de los Ajos,41.4906
3219,2.356536,Premià de Mar,41.48958
3220,-6.138382,Moralina,41.48946
3221,-0.5319692,Pina de Ebro,41.48727
3222,-3.521574,Maderuelo,41.48711
3223,-1.480644,Chodes,41.48694
3224,-2.371206,Escobosa de Almazán,41.48692
3225,-1.596022,Sestrica,41.4867
3226,-2.533437,Almazán,41.48592
3227,-5.089311,Torrecilla de la Abadesa,41.48503
3228,-6.178316,Torregamones,41.48469
3229,-4.318077,Torrescárcela,41.48461
3230,1.616667,Mediona,41.48333
3231,2.26898,Tiana,41.48324
3232,-1.069631,Mozota,41.4831
3233,2.188504,Montcada i Reixac,41.48231
3234,-5.481819,Peleagonzalo,41.48209
3235,-5.282981,San Román de Hornija,41.48179
3236,-4.281538,Bahabón,41.48133
3237,0.6179771,Alcanó,41.48085
3238,1.704722,Cabrera d'Anoia,41.47944
3239,2.319244,"Masnou, El",41.47931
3240,-5.60492,Madridanos,41.47917
3241,-4.588226,Portillo,41.47901
3242,-3.917691,Valtiendas,41.47857
3243,-1.37605,"Almunia de Doña Godina, La",41.4774
3244,1.388271,Pontils,41.47724
3245,1.282401,Rocafort de Queralt,41.47715
3246,-4.770289,Valdestillas,41.47604
3247,-5.916526,Almaraz de Duero,41.47585
3248,-2.994755,Recuerda,41.47538
3249,1.981407,Castellbisbal,41.47467
3250,-1.877172,Torrijo de la Cañada,41.4741
3251,-4.504695,Camporredondo,41.47388
3252,-1.564014,Morés,41.47375
3253,1.927682,Martorell,41.47355
3254,-1.473444,Morata de Jalón,41.47309
3255,-4.643072,"Pedraja de Portillo, La",41.47289
3256,0.3348973,Torrente de Cinca,41.47287
3257,-4.055844,Aldeasoña,41.47266
3258,-6.101016,Moral de Sayago,41.47213
3259,2.082139,Sant Cugat del Vallès,41.47186
3260,1.085451,Senan,41.46994
3261,-2.382168,Soliedra,41.46981
3262,-5.962721,Villaseco del Pan,41.46961
3263,-2.303282,Maján,41.46891
3264,0.6894156,"Cogul, El",41.46797
3265,-6.179503,Gamones,41.46791
3266,-3.062313,Villanueva de Gormaz,41.46755
3267,-0.7053687,Mediana de Aragón,41.46745
3268,2.279088,Montgat,41.46645
3269,-3.616015,Moral de Hornuez,41.46523
3270,-2.861313,Berlanga de Duero,41.46519
3271,1.824399,Sant Llorenç d'Hortons,41.46485
3272,-1.785797,Villarroya de la Sierra,41.46388
3273,1.666462,Sant Quintí de Mediona,41.46383
3274,-5.656368,Moraleja del Vino,41.46376
3275,-2.022246,Deza,41.46352
3276,-1.086437,Muel,41.46351
3277,1.024983,Fulleda,41.46349
3278,0.4108175,Seròs,41.46283
3279,-3.467453,Aldealengua de Santa María,41.46241
3280,-3.780438,Aldeanueva de la Serrezuela,41.4607
3281,0.5611271,Sarroca de Lleida,41.45986
3282,-4.614833,Aldea de San Miguel,41.45976
3283,0.3593504,Massalcoreig,41.45969
3284,-4.861142,Serrada,41.4593
3285,-3.919893,Fuentesoto,41.45682
3286,-2.620859,Barca,41.45625
3287,-5.685144,Arcenillas,41.45603
3288,1.178582,Solivella,41.45582
3289,-2.163035,Torlengua,41.45383
3290,1.701628,Sant Pere de Riudebitlles,41.45347
3291,-0.9948922,Jaulín,41.45332
3292,-3.091199,Fresno de Caracena,41.45257
3293,-5.452972,Valdefinjas,41.45128
3294,2.208978,Santa Coloma de Gramenet,41.45107
3295,-3.486305,Alconada de Maderuelo,41.45044
3296,1.899479,Castellví de Rosanes,41.45037
3297,2.24742,Badalona,41.45014
3298,-2.698464,Velamazán,41.45012
3299,-4.095219,Membibre de la Hoz,41.4498
3300,-3.424838,Languilla,41.4491
3301,0.7388024,"Albagés, L'",41.4481
3302,1.975935,Sant Andreu de la Barca,41.44718
3303,1.729874,Torrelavit,41.44635
3304,-5.730685,Morales del Vino,41.44627
3305,-4.385375,Viloria,41.4459
3306,1.246136,Sarral,41.4454
3307,-4.010818,Calabazas de Fuentidueña,41.44533
3308,-1.70492,Aniñón,41.44526
3309,-2.236295,Cañamaque,41.445
3310,-5.127767,Pollos,41.44472
3311,-3.839415,Torreadrada,41.4443
3312,-2.346566,Momblona,41.4441
3313,-0.8846827,Valmadrid,41.44337
3314,-1.567401,Sabiñán,41.44313
3315,-3.980448,Fuentidueña,41.44252
3316,-4.457754,San Miguel del Arroyo,41.4424
3317,1.862745,Gelida,41.44048
3318,-6.135349,Luelmo,41.43972
