cmun,municipality,number_of_houses,VDSL_30Mbps,fixed_wireless,FTTH,HFC,reception_30Mbps,reception_100Mbps,reception_1Gbps,4G,5G,"5G_3,5GHz"
29074,Montejaque,841.0,0.0,0.47,0.97,0.0,0.98,0.0,0.0,0.99,0.73,0.0
29075,Nerja,16632.0,0.07,0.98,0.95,0.0,0.98,0.93,0.89,1.0,1.0,0.83
29076,Ojén,3525.0,0.26,0.95,0.9,0.0,0.99,0.92,0.91,1.0,0.88,0.0
29077,Parauta,239.0,0.0,0.03,0.97,0.0,0.99,0.97,0.97,0.67,0.65,0.0
29079,Periana,2265.0,0.05,0.89,0.73,0.0,0.98,0.68,0.63,1.0,0.94,0.0
29080,Pizarra,3654.0,0.07,0.98,0.93,0.0,1.0,0.95,0.85,1.0,1.0,0.0
29081,Pujerra,212.0,0.0,1.0,0.93,0.0,0.99,0.93,0.93,1.0,1.0,0.0
29082,Rincón de la Victoria,27133.0,0.13,1.0,0.99,0.0,1.0,0.94,0.91,1.0,0.94,0.27
29083,Riogordo,1504.0,0.1,0.94,0.89,0.0,0.98,0.88,0.68,1.0,0.05,0.0
29084,Ronda,16944.0,0.13,0.96,0.97,0.0,0.98,0.96,0.85,1.0,0.97,0.0
29085,Salares,219.0,0.09,0.23,0.91,0.0,0.99,0.91,0.9,1.0,0.01,0.0
29086,Sayalonga,907.0,0.21,0.53,0.63,0.0,0.92,0.63,0.63,0.98,0.6,0.0
29087,Sedella,687.0,0.1,0.81,0.64,0.0,0.97,0.63,0.64,1.0,0.74,0.0
29088,Sierra de Yeguas,1741.0,0.06,0.94,1.0,0.0,0.99,0.99,1.0,1.0,1.0,0.0
29089,Teba,2176.0,0.07,0.86,0.88,0.0,0.98,0.87,0.85,1.0,0.0,0.0
29090,Tolox,1490.0,0.09,0.98,0.93,0.0,1.0,0.93,0.9,1.0,0.99,0.0
29091,Torrox,18947.0,0.02,0.98,0.93,0.0,0.98,0.92,0.88,1.0,0.98,0.57
29092,Totalán,368.0,0.13,0.99,0.88,0.0,0.97,0.91,0.87,0.99,0.92,0.0
29093,Valle de Abdalajís,1213.0,0.17,0.78,0.96,0.0,0.98,0.96,0.96,1.0,0.0,0.0
29094,Vélez-Málaga,48445.0,0.09,0.99,0.95,0.33,0.99,0.92,0.88,1.0,0.98,0.7
29095,Villanueva de Algaidas,2143.0,0.1,0.92,0.92,0.0,0.97,0.93,0.93,1.0,0.01,0.0
29096,Villanueva del Rosario,1827.0,0.0,1.0,0.93,0.0,0.98,0.93,0.93,1.0,0.96,0.0
29097,Villanueva del Trabuco,2362.0,0.0,0.99,0.89,0.0,0.91,0.91,0.91,1.0,0.92,0.0
29098,Villanueva de Tapia,860.0,0.0,0.99,0.9,0.0,0.98,0.89,0.84,1.0,0.0,0.0
29099,Viñuela,1454.0,0.09,0.97,0.46,0.0,0.99,0.47,0.4,1.0,0.4,0.0
29100,Yunquera,2265.0,0.13,0.94,0.77,0.0,1.0,0.76,0.61,1.0,0.99,0.0
29901,Torremolinos,44267.0,0.08,1.0,0.99,0.0,1.0,0.98,0.99,1.0,1.0,0.69
29902,Villanueva de la Concepción,1865.0,0.0,0.9,0.69,0.0,0.97,0.68,0.58,1.0,0.89,0.0
29903,Montecorto,372.0,0.0,0.99,0.95,0.0,0.97,0.93,0.94,0.99,0.83,0.0
29904,Serrato,294.0,0.0,0.69,1.0,0.0,0.99,0.98,1.0,1.0,0.17,0.0
30001,Abanilla,4056.0,0.1,0.71,0.92,0.0,0.99,0.87,0.42,0.97,0.0,0.0
30002,Abarán,6959.0,0.04,0.96,0.84,0.66,0.94,0.87,0.82,1.0,0.15,0.0
30003,Águilas,25282.0,0.09,1.0,0.95,0.0,0.98,0.95,0.91,1.0,0.99,0.06
30004,Albudeite,782.0,0.0,1.0,0.87,0.0,0.99,0.87,0.0,1.0,0.99,0.0
30005,Alcantarilla,17683.0,0.1,1.0,0.99,0.83,1.0,0.99,0.99,1.0,1.0,0.02
30006,Aledo,601.0,0.21,0.87,0.81,0.0,0.98,0.81,0.8,1.0,0.01,0.0
30007,Alguazas,4477.0,0.04,1.0,0.86,0.62,0.69,0.62,0.69,1.0,1.0,0.02
30008,Alhama de Murcia,13228.0,0.07,0.99,0.67,0.53,0.78,0.66,0.61,1.0,0.93,0.0
30009,Archena,8631.0,0.09,1.0,0.97,0.56,0.95,0.89,0.92,1.0,1.0,0.0
30010,Beniel,4088.0,0.09,1.0,0.99,0.0,0.99,0.97,0.98,1.0,0.94,0.01
30011,Blanca,3784.0,0.16,1.0,0.9,0.0,0.99,0.9,0.67,1.0,0.87,0.0
30012,Bullas,6244.0,0.03,0.92,0.94,0.0,0.88,0.85,0.92,1.0,1.0,0.0
30013,Calasparra,5397.0,0.05,0.93,0.97,0.0,0.95,0.89,0.86,1.0,0.0,0.0
30014,Campos del Río,1211.0,0.11,1.0,0.03,0.0,0.99,0.05,0.05,1.0,0.59,0.0
30015,Caravaca de la Cruz,13628.0,0.1,0.98,0.94,0.0,0.98,0.93,0.16,1.0,0.86,0.17
30016,Cartagena,124885.0,0.04,1.0,0.93,0.44,0.95,0.88,0.82,1.0,0.98,0.67
30017,Cehegín,7837.0,0.05,0.93,0.91,0.0,0.99,0.91,0.89,1.0,0.91,0.0
30018,Ceutí,5183.0,0.0,1.0,0.99,0.39,1.0,0.99,0.97,1.0,1.0,0.0
30019,Cieza,16618.0,0.05,0.93,0.86,0.82,0.91,0.85,0.79,1.0,0.96,0.0
30020,Fortuna,4601.0,0.09,0.93,0.86,0.0,0.31,0.1,0.79,0.97,0.77,0.0
30021,Fuente Álamo de Murcia,9213.0,0.07,1.0,0.84,0.0,0.92,0.85,0.85,0.98,0.84,0.38
30022,Jumilla,13597.0,0.08,0.91,0.83,0.0,0.98,0.84,0.07,1.0,0.96,0.0
30023,Librilla,3575.0,0.05,1.0,0.73,0.0,0.97,0.75,0.62,1.0,1.0,0.0
30024,Lorca,41489.0,0.07,0.97,0.75,0.4,0.94,0.77,0.64,1.0,0.93,0.05
30025,Lorquí,3462.0,0.0,1.0,0.89,0.54,0.91,0.89,0.79,1.0,1.0,0.0
30026,Mazarrón,30306.0,0.05,1.0,0.98,0.0,0.99,0.96,0.33,1.0,0.97,0.56
30027,Molina de Segura,32857.0,0.05,1.0,0.87,0.41,0.94,0.88,0.85,1.0,0.96,0.34
30028,Moratalla,5971.0,0.11,0.52,0.81,0.0,0.95,0.77,0.76,0.93,0.72,0.0
30029,Mula,7984.0,0.05,0.93,0.92,0.0,0.97,0.93,0.87,1.0,0.87,0.0
30030,Murcia,213291.0,0.08,1.0,0.97,0.65,0.98,0.95,0.87,1.0,0.98,0.83
30031,Ojós,418.0,0.0,1.0,0.62,0.0,0.82,0.64,0.65,1.0,0.06,0.0
30032,Pliego,2148.0,0.12,1.0,0.96,0.0,0.98,0.96,0.0,1.0,0.03,0.0
30033,Puerto Lumbreras,6351.0,0.05,0.99,0.63,0.0,0.76,0.0,0.5,1.0,1.0,0.0
30034,Ricote,1307.0,0.06,0.85,0.6,0.0,0.97,0.6,0.59,1.0,0.0,0.0
30035,San Javier,41826.0,0.04,1.0,0.99,0.06,0.98,0.95,0.56,1.0,1.0,0.16
30036,San Pedro del Pinatar,21531.0,0.09,1.0,1.0,0.15,0.94,0.88,0.18,1.0,1.0,0.46
30037,Torre-Pacheco,21595.0,0.04,1.0,0.95,0.0,0.93,0.87,0.37,1.0,0.97,0.43
30038,Las Torres de Cotillas,9230.0,0.05,1.0,0.93,0.48,0.96,0.93,0.93,1.0,0.99,0.01
30039,Totana,14760.0,0.03,0.99,0.82,0.47,0.94,0.84,0.74,1.0,0.96,0.35
30040,Ulea,577.0,0.17,1.0,0.96,0.0,0.99,0.0,0.0,1.0,0.98,0.0
30041,La Unión,8970.0,0.08,0.96,0.98,0.49,0.99,0.98,0.91,1.0,0.95,0.0
30042,Villanueva del Río Segura,2086.0,0.08,1.0,0.94,0.0,0.96,0.59,0.61,1.0,0.99,0.0
30043,Yecla,19005.0,0.08,0.95,0.81,0.53,0.99,0.84,0.59,0.98,0.92,0.0
30901,Santomera,6402.0,0.13,1.0,0.92,0.78,0.95,0.89,0.88,1.0,1.0,0.02
30902,Los Alcázares,21582.0,0.04,1.0,1.0,0.0,0.91,0.81,0.17,1.0,1.0,0.96
31001,Abáigar,83.0,0.06,1.0,0.93,0.0,0.98,0.72,0.9,1.0,1.0,0.0
31002,Abárzuza/Abartzuza,318.0,0.13,1.0,0.94,0.0,0.99,0.9,0.89,0.99,0.3,0.0
31003,Abaurregaina/Abaurrea Alta,84.0,0.0,1.0,0.95,0.0,0.96,0.93,0.9,1.0,0.0,0.0
31004,Abaurrepea/Abaurrea Baja,20.0,0.0,1.0,0.95,0.0,1.0,0.74,0.74,0.92,0.02,0.0
31005,Aberin,249.0,0.0,1.0,0.9,0.0,1.0,0.94,0.94,1.0,1.0,0.0
31006,Ablitas,1445.0,0.13,1.0,0.98,0.0,1.0,0.81,0.97,1.0,0.01,0.0
31007,Adiós,99.0,0.0,1.0,0.98,0.0,0.96,0.93,0.93,1.0,0.52,0.0
31008,Aguilar de Codés,137.0,0.0,1.0,0.0,0.0,1.0,0.14,0.0,1.0,0.0,0.0
31009,Aibar/Oibar,509.0,0.19,1.0,0.92,0.0,1.0,0.86,0.84,1.0,0.0,0.0
31010,Altsasu/Alsasua,3922.0,0.22,1.0,0.97,0.0,1.0,0.97,0.97,1.0,0.95,0.95
31011,Allín/Allin,631.0,0.11,1.0,0.54,0.0,0.92,0.39,0.34,1.0,0.95,0.0
31012,Allo,773.0,0.14,1.0,0.95,0.0,1.0,0.94,0.94,1.0,0.93,0.0
31013,Améscoa Baja,549.0,0.01,1.0,0.95,0.0,1.0,0.91,0.95,1.0,0.0,0.0
31014,Ancín/Antzin,292.0,0.0,1.0,0.92,0.0,1.0,0.93,0.91,1.0,1.0,0.0
31015,Andosilla,1468.0,0.14,0.93,0.95,0.92,1.0,0.96,0.96,1.0,0.01,0.0
31016,Ansoáin/Antsoain,4528.0,0.13,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0
31017,Anue,291.0,0.18,0.9,0.38,0.0,0.49,0.35,0.35,0.95,0.22,0.0
31018,Añorbe,353.0,0.18,0.99,0.98,0.0,0.99,0.96,0.96,1.0,0.0,0.0
31019,Aoiz/Agoitz,1504.0,0.33,1.0,0.99,0.0,1.0,0.99,0.95,1.0,0.99,0.0
31020,Araitz,321.0,0.0,0.96,0.25,0.0,0.89,0.0,0.0,1.0,0.0,0.0
31021,Aranarache/Aranaratxe,49.0,0.0,0.0,0.98,0.0,1.0,1.0,1.0,0.86,0.0,0.0
31022,Arantza,361.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,1.0,0.0,0.0
31023,Aranguren,4721.0,0.02,1.0,0.87,0.54,1.0,0.85,0.87,1.0,0.97,0.95
31024,Arano,103.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31025,Arakil,561.0,0.14,0.96,0.97,0.0,0.95,0.21,0.26,1.0,0.0,0.0
31026,Aras,151.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31027,Arbizu,510.0,0.0,1.0,0.99,0.0,1.0,0.94,0.94,1.0,1.0,0.0
31028,Arce/Artzi,157.0,0.0,0.87,0.0,0.0,0.04,0.0,0.0,0.56,0.0,0.0
31029,Los Arcos,932.0,0.24,1.0,0.95,0.0,0.99,0.92,0.92,1.0,0.0,0.0
31030,Arellano,137.0,0.21,1.0,0.0,0.0,0.98,0.0,0.0,1.0,1.0,0.0
31031,Areso,135.0,0.0,0.99,0.56,0.0,0.98,0.6,0.58,1.0,0.0,0.0
31032,Arguedas,1228.0,0.19,0.87,0.94,0.91,1.0,0.95,0.96,1.0,0.0,0.0
31033,Aria,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.87,0.0,0.0
31034,Aribe,45.0,0.0,0.93,0.91,0.0,1.0,0.9,0.9,1.0,0.0,0.0
31035,Armañanzas,105.0,0.0,1.0,0.96,0.0,1.0,0.91,0.91,1.0,0.0,0.0
31036,Arróniz,757.0,0.0,0.83,0.93,0.0,1.0,0.93,0.92,1.0,0.0,0.0
31037,Arruazu,73.0,0.0,1.0,1.0,0.0,0.95,0.0,0.0,1.0,0.02,0.0
31038,Artajona,1072.0,0.17,1.0,0.96,0.0,1.0,0.91,0.81,1.0,0.0,0.0
31039,Artazu,98.0,0.0,1.0,0.0,0.0,0.98,0.0,0.0,1.0,0.95,0.0
31040,Atez/Atetz,182.0,0.0,0.99,0.17,0.0,0.29,0.0,0.0,1.0,0.04,0.0
31041,Ayegui/Aiegi,1808.0,0.04,1.0,0.66,0.0,0.98,0.63,0.68,1.0,0.99,0.0
31042,Azagra,1760.0,0.25,1.0,0.93,0.96,1.0,0.97,0.97,1.0,1.0,0.0
31043,Azuelo,69.0,0.0,1.0,0.94,0.0,1.0,0.0,0.0,0.98,0.0,0.0
31044,Bakaiku,204.0,0.0,0.98,0.92,0.0,0.98,0.94,0.96,1.0,0.58,0.0
31045,Barásoain,342.0,0.16,1.0,0.98,0.0,1.0,0.98,0.98,1.0,0.0,0.0
31046,Barbarin,34.0,0.0,1.0,0.91,0.0,1.0,0.91,0.91,1.0,0.11,0.0
31047,Bargota,254.0,0.0,1.0,0.94,0.0,0.99,0.94,0.92,0.94,0.01,0.0
31048,Barillas,194.0,0.0,1.0,0.6,0.0,0.85,0.0,0.0,1.0,0.61,0.0
31049,Basaburua,503.0,0.0,0.92,0.17,0.0,0.84,0.18,0.2,0.99,0.0,0.0
31050,Baztan,4578.0,0.08,0.96,0.86,0.0,0.96,0.55,0.58,0.99,0.2,0.0
31051,Beire,268.0,0.0,1.0,0.75,0.0,0.93,0.0,0.0,1.0,0.06,0.01
31052,Belascoáin,102.0,0.0,1.0,0.96,0.0,0.93,0.0,0.0,1.0,0.0,0.0
31053,Berbinzana,467.0,0.11,1.0,0.99,0.0,1.0,0.99,0.99,1.0,1.0,0.0
31054,Bertizarana,376.0,0.01,0.99,0.79,0.0,1.0,0.69,0.69,1.0,0.08,0.0
31055,Betelu,203.0,0.0,1.0,0.83,0.0,0.93,0.0,0.0,1.0,0.0,0.0
31056,Biurrun-Olcoz,162.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,1.0,0.06,0.0
31057,Buñuel,1261.0,0.26,1.0,0.98,0.94,1.0,0.95,0.96,1.0,0.02,0.0
31058,Auritz/Burguete,226.0,0.53,1.0,0.89,0.0,0.95,0.89,0.88,1.0,1.0,0.0
31059,Burgui/Burgi,252.0,0.36,0.99,0.9,0.0,1.0,0.0,0.12,1.0,0.0,0.0
31060,Burlada/Burlata,9005.0,0.0,1.0,1.0,0.89,1.0,1.0,0.99,1.0,1.0,1.0
31061,El Busto,62.0,0.0,1.0,0.98,0.0,1.0,0.94,0.91,0.94,0.0,0.0
31062,Cabanillas,695.0,0.0,1.0,0.98,0.89,1.0,0.97,0.98,1.0,0.03,0.0
31063,Cabredo,104.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31064,Cadreita,942.0,0.04,1.0,0.98,0.95,1.0,0.99,0.99,1.0,0.01,0.0
31065,Caparroso,1317.0,0.1,1.0,0.97,0.94,0.99,0.97,0.97,1.0,0.0,0.0
31066,Cárcar,665.0,0.0,0.96,0.9,0.0,0.98,0.91,0.91,1.0,0.99,0.0
31067,Carcastillo,1348.0,0.0,1.0,0.83,0.0,0.99,0.82,0.82,1.0,1.0,0.0
31068,Cascante,2308.0,0.1,1.0,0.94,0.93,1.0,0.91,0.94,1.0,1.0,0.0
31069,Cáseda,655.0,0.08,1.0,0.93,0.0,1.0,0.9,0.92,1.0,0.0,0.0
31070,Castejón,2109.0,0.1,1.0,0.99,0.0,1.0,0.99,0.99,1.0,1.0,0.0
31071,Castillonuevo,35.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.93,0.0,0.0
31072,Cintruénigo,3809.0,0.1,1.0,0.96,0.85,0.98,0.96,0.96,1.0,0.47,0.0
31073,Ziordia,235.0,0.0,1.0,0.95,0.0,0.97,0.92,0.99,1.0,1.0,0.0
31074,Cirauqui/Zirauki,362.0,0.0,1.0,0.95,0.0,1.0,0.95,0.95,1.0,0.0,0.0
31075,Ciriza/Ziritza,104.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,1.0,0.12,0.0
31076,Cizur,1252.0,0.34,1.0,0.99,0.33,0.92,0.48,0.51,1.0,1.0,0.21
31077,Corella,4428.0,0.13,1.0,0.87,0.82,0.99,0.89,0.89,1.0,0.32,0.0
31078,Cortes,1587.0,0.05,1.0,0.93,0.0,1.0,0.86,0.3,1.0,0.99,0.0
31079,Desojo,127.0,0.0,1.0,0.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0
31080,Dicastillo,458.0,0.24,1.0,0.94,0.0,0.98,0.94,0.93,1.0,0.97,0.0
31081,Donamaria,227.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,1.0,0.84,0.0
31082,Etxalar,522.0,0.23,0.9,0.57,0.0,0.89,0.56,0.56,0.98,0.0,0.0
31083,Echarri/Etxarri,79.0,0.0,1.0,0.0,0.0,0.97,0.0,0.0,1.0,0.08,0.0
31084,Etxarri Aranatz,1328.0,0.12,1.0,0.99,0.0,1.0,0.98,0.99,1.0,1.0,0.0
31085,Etxauri,382.0,0.06,1.0,0.97,0.0,1.0,0.95,0.0,1.0,0.13,0.0
31086,Valle de Egüés/Eguesibar,8407.0,0.21,1.0,1.0,0.33,1.0,0.92,0.96,1.0,0.99,0.4
31087,Elgorriaga,113.0,0.0,1.0,0.84,0.0,1.0,0.0,0.0,1.0,0.34,0.0
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),3632.0,0.17,1.0,0.99,0.72,1.0,0.89,0.91,1.0,0.78,0.1
31089,Enériz/Eneritz,222.0,0.26,1.0,0.92,0.0,1.0,0.88,0.86,1.0,0.06,0.0
31090,Eratsun,87.0,0.0,1.0,0.03,0.0,0.99,0.0,0.0,1.0,0.0,0.0
31091,Ergoiena,295.0,0.0,0.47,0.97,0.0,0.96,0.94,0.97,0.76,0.07,0.0
31092,Erro,622.0,0.09,0.9,0.96,0.0,0.43,0.34,0.34,0.95,0.13,0.0
31093,Ezcároz/Ezkaroze,205.0,0.26,0.99,0.82,0.0,0.92,0.84,0.81,0.94,0.0,0.0
31094,Eslava,113.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0
31095,Esparza de Salazar/Espartza Zaraitzu,84.0,0.06,1.0,0.98,0.0,0.99,0.98,0.98,1.0,0.0,0.0
31096,Espronceda,118.0,0.0,1.0,0.97,0.0,0.98,0.0,0.0,1.0,0.0,0.0
31097,Estella-Lizarra,7920.0,0.31,1.0,0.95,0.0,0.97,0.91,0.92,1.0,1.0,0.0
31098,Esteribar,1417.0,0.14,0.92,0.81,0.0,0.87,0.67,0.7,0.98,0.32,0.01
31099,Etayo,51.0,0.0,1.0,0.0,0.0,0.86,0.0,0.0,1.0,0.91,0.0
31100,Eulate,183.0,0.19,0.7,0.95,0.0,0.97,0.94,0.97,1.0,0.0,0.0
31101,Ezcabarte,880.0,0.0,0.99,0.66,0.0,0.96,0.69,0.69,1.0,0.5,0.0
31102,Ezkurra,94.0,0.0,0.96,0.56,0.0,0.95,0.57,0.59,0.93,0.0,0.0
31103,Ezprogui,49.0,0.0,1.0,0.92,0.0,0.87,0.0,0.0,1.0,0.0,0.0
31104,Falces,1532.0,0.0,1.0,0.93,0.97,0.98,0.97,0.98,1.0,0.0,0.0
31105,Fitero,1267.0,0.25,0.97,0.96,0.93,0.98,0.96,0.96,1.0,0.0,0.0
31106,Fontellas,480.0,0.0,1.0,0.86,0.0,1.0,0.83,0.87,1.0,0.77,0.0
31107,Funes,1082.0,0.13,1.0,0.99,0.95,1.0,0.94,0.99,1.0,1.0,0.0
31108,Fustiñana,1170.0,0.15,1.0,0.99,0.93,0.98,0.94,0.99,1.0,1.0,0.0
31109,Galar,1067.0,0.21,1.0,0.7,0.05,0.99,0.45,0.47,1.0,1.0,0.69
31110,Gallipienzo/Galipentzu,189.0,0.0,0.97,0.97,0.0,0.77,0.0,0.0,1.0,0.0,0.0
31111,Gallués/Galoze,97.0,0.0,1.0,0.7,0.0,0.25,0.25,0.7,0.8,0.0,0.0
31112,Garaioa,65.0,0.0,1.0,0.98,0.0,0.99,0.95,0.94,1.0,0.0,0.0
31113,Garde,148.0,0.33,0.99,0.99,0.0,1.0,0.0,0.99,0.98,0.0,0.0
31114,Garínoain,257.0,0.15,1.0,0.98,0.0,1.0,0.98,0.97,1.0,0.0,0.0
31115,Garralda,121.0,0.0,1.0,0.95,0.0,1.0,0.95,0.95,0.99,0.04,0.0
31116,Genevilla,108.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.78,0.0
31117,Goizueta,477.0,0.31,0.94,0.72,0.0,0.84,0.66,0.72,0.95,0.0,0.0
31118,Goñi,148.0,0.0,1.0,0.0,0.0,0.91,0.0,0.0,1.0,0.0,0.0
31119,Güesa/Gorza,51.0,0.0,1.0,0.98,0.0,0.94,0.94,0.98,1.0,0.0,0.0
31120,Guesálaz/Gesalatz,546.0,0.0,1.0,0.08,0.0,0.98,0.0,0.07,1.0,0.0,0.0
31121,Guirguillano,75.0,0.0,1.0,0.0,0.0,0.81,0.0,0.0,0.9,0.01,0.0
31122,Huarte/Uharte,3256.0,0.06,1.0,0.96,0.76,1.0,0.93,0.94,1.0,0.99,0.58
31123,Uharte Arakil,448.0,0.22,1.0,1.0,0.0,1.0,0.8,0.9,1.0,0.02,0.0
31124,Ibargoiti,167.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0
31125,Igúzquiza,237.0,0.06,1.0,0.89,0.0,0.99,0.88,0.89,1.0,0.88,0.0
31126,Imotz,246.0,0.17,0.45,0.74,0.0,0.81,0.6,0.59,0.79,0.0,0.0
31127,Irañeta,103.0,0.0,1.0,0.94,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31128,Isaba/Izaba,546.0,0.22,0.98,0.95,0.0,0.89,0.0,0.95,1.0,0.0,0.0
31129,Ituren,264.0,0.0,1.0,0.41,0.0,0.97,0.0,0.0,1.0,0.21,0.0
31130,Iturmendi,209.0,0.0,1.0,0.96,0.0,0.99,0.96,0.97,1.0,0.22,0.0
31131,Iza/Itza,716.0,0.09,0.89,0.97,0.0,0.91,0.46,0.46,0.94,0.73,0.0
31132,Izagaondoa,136.0,0.0,0.9,0.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0
31133,Izalzu/Itzaltzu,34.0,0.0,1.0,0.97,0.0,0.0,0.0,0.0,0.94,0.0,0.0
31134,Jaurrieta,135.0,0.0,0.99,0.95,0.0,0.89,0.89,0.95,0.94,0.0,0.0
31135,Javier,39.0,0.0,1.0,0.82,0.0,0.94,0.0,0.0,0.99,0.0,0.0
31136,Juslapeña/Txulapain,287.0,0.0,1.0,0.98,0.0,0.59,0.04,0.06,0.93,0.65,0.0
31137,Beintza-Labaien,146.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.99,0.03,0.0
31138,Lakuntza,678.0,0.13,1.0,0.97,0.0,1.0,0.99,0.99,1.0,0.74,0.0
31139,Lana,186.0,0.0,1.0,0.99,0.0,0.25,0.0,0.0,1.0,0.0,0.0
31140,Lantz,75.0,0.01,0.45,0.96,0.0,0.04,0.0,0.0,1.0,0.0,0.0
31141,Lapoblación,191.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31142,Larraga,1200.0,0.04,1.0,0.93,0.0,1.0,0.94,0.3,1.0,0.0,0.0
31143,Larraona,81.0,0.0,0.93,0.96,0.0,0.71,0.71,1.0,1.0,0.0,0.0
31144,Larraun,548.0,0.0,0.85,0.14,0.0,0.86,0.14,0.16,1.0,0.0,0.0
31145,Lazagurría,151.0,0.0,1.0,0.92,0.0,1.0,0.93,0.92,1.0,0.0,0.0
31146,Leache/Leatxe,57.0,0.0,1.0,0.0,0.0,0.72,0.0,0.0,1.0,0.0,0.0
31147,Legarda,84.0,0.0,1.0,0.94,0.0,0.99,0.96,0.93,1.0,0.03,0.0
31148,Legaria,106.0,0.0,1.0,0.99,0.0,1.0,0.99,0.99,1.0,1.0,0.0
31149,Leitza,1446.0,0.29,0.99,0.86,0.0,0.98,0.85,0.83,0.98,0.0,0.0
31150,Leoz/Leotz,226.0,0.0,0.83,0.0,0.0,0.22,0.0,0.0,0.9,0.0,0.0
31151,Lerga,99.0,0.0,0.99,0.0,0.0,0.94,0.0,0.0,1.0,0.0,0.0
31152,Lerín,1376.0,0.12,1.0,0.83,0.0,1.0,0.81,0.27,1.0,0.0,0.0
31153,Lesaka,1391.0,0.14,0.98,0.8,0.0,0.98,0.72,0.71,0.99,0.24,0.0
31154,Lezaun,175.0,0.0,1.0,0.98,0.0,0.7,0.0,0.95,1.0,0.0,0.0
31155,Liédena,237.0,0.0,1.0,0.95,0.0,1.0,0.95,0.94,1.0,0.0,0.0
31156,Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti,242.0,0.0,0.82,0.86,0.0,0.79,0.0,0.0,0.91,0.06,0.0
31157,Lodosa,2804.0,0.12,1.0,0.96,0.94,1.0,0.96,0.96,1.0,0.15,0.0
31158,Lónguida/Longida,203.0,0.06,1.0,0.97,0.0,0.98,0.0,0.0,0.99,0.69,0.0
31159,Lumbier,894.0,0.38,1.0,0.94,0.0,0.98,0.88,0.9,1.0,0.0,0.0
31160,Luquin,130.0,0.09,1.0,0.98,0.0,1.0,0.96,0.96,1.0,0.01,0.0
31161,Mañeru,286.0,0.0,1.0,0.94,0.0,1.0,0.92,0.91,1.0,0.0,0.0
31162,Marañón,74.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31163,Marcilla,1559.0,0.25,1.0,0.89,0.88,1.0,0.89,0.89,1.0,0.97,0.0
31164,Mélida,548.0,0.2,1.0,0.97,0.0,1.0,0.91,0.89,1.0,0.99,0.0
31165,Mendavia,2279.0,0.1,1.0,0.91,0.94,1.0,0.95,0.95,1.0,0.99,0.0
31166,Mendaza,275.0,0.16,0.95,0.35,0.0,0.97,0.0,0.26,1.0,0.97,0.0
31167,Mendigorria,866.0,0.34,1.0,0.85,0.0,0.88,0.0,0.0,1.0,1.0,0.0
31168,Metauten,189.0,0.0,1.0,0.97,0.0,0.86,0.0,0.0,1.0,1.0,0.0
31169,Milagro,1623.0,0.08,1.0,0.99,0.92,1.0,0.99,0.99,1.0,0.0,0.0
31170,Mirafuentes,73.0,0.0,1.0,0.0,0.0,0.94,0.0,0.0,1.0,0.61,0.0
31171,Miranda de Arga,673.0,0.21,1.0,0.96,0.0,1.0,0.32,0.96,1.0,1.0,0.0
31172,Monreal/Elo,305.0,0.16,1.0,0.97,0.0,1.0,0.93,0.98,1.0,0.0,0.0
31173,Monteagudo,596.0,0.22,1.0,0.94,0.0,1.0,0.0,0.0,1.0,1.0,0.0
31174,Morentin,100.0,0.0,1.0,0.94,0.0,0.99,0.94,0.94,1.0,1.0,0.0
31175,Mues,124.0,0.01,0.02,0.98,0.0,0.04,0.0,0.99,0.53,0.19,0.0
31176,Murchante,1956.0,0.04,1.0,0.97,0.79,1.0,0.97,0.97,1.0,1.0,0.03
31177,Murieta,319.0,0.0,1.0,0.98,0.0,1.0,0.97,0.97,1.0,0.55,0.0
31178,Murillo el Cuende,413.0,0.22,0.99,0.94,0.0,1.0,0.82,0.81,1.0,0.0,0.0
31179,Murillo el Fruto,445.0,0.0,1.0,0.95,0.0,1.0,0.96,0.95,1.0,1.0,0.0
