cmun,n_industry,n_construction,n_info_communications,n_financial_insurance,n_real_estate,n_professional_technical,n_eduation_health_social,n_other
45015,0,0,0,0,0,0,0,0
45016,13,60,0,0,15,67,36,47
45017,0,0,0,0,0,0,0,0
45018,5,10,0,0,0,0,0,0
45019,29,83,5,13,22,95,63,72
45020,8,21,0,0,0,0,0,0
45021,40,54,0,0,0,0,0,0
45022,0,0,0,0,0,0,0,0
45023,9,29,0,0,0,0,0,0
45024,7,20,0,0,0,0,0,0
45025,7,12,0,0,0,0,0,0
45026,0,0,0,0,0,0,0,0
45027,0,0,0,0,0,0,0,0
45028,35,57,0,0,0,0,0,0
45029,0,0,0,0,0,0,0,0
45030,0,0,0,0,0,0,0,0
45031,19,51,0,0,0,0,0,0
45032,0,0,0,0,0,0,0,0
45033,0,0,0,0,0,0,0,0
45034,14,16,0,0,0,0,0,0
45035,0,0,0,0,0,0,0,0
45036,0,0,0,0,0,0,0,0
45037,13,20,0,0,0,0,0,0
45038,24,93,7,10,7,29,29,29
45039,0,0,0,0,0,0,0,0
45040,0,38,0,0,0,0,0,0
45041,80,114,0,0,24,59,18,51
45042,0,0,0,0,0,0,0,0
45043,0,0,0,0,0,0,0,0
45045,11,24,0,0,0,0,0,0
45046,10,55,0,0,0,0,0,0
45047,26,71,0,0,0,0,0,0
45048,0,0,0,0,0,0,0,0
45049,0,0,0,0,0,0,0,0
45050,0,0,0,0,0,0,0,0
45051,12,28,0,0,0,0,0,0
45052,8,19,0,0,0,0,0,0
45053,75,124,5,12,17,76,30,64
45054,23,29,0,8,0,13,9,19
45055,10,17,0,0,0,0,0,0
45056,0,49,0,0,0,0,0,0
45057,0,0,0,0,0,0,0,0
45058,0,0,0,0,0,0,0,0
45059,14,16,0,0,0,0,0,0
45060,0,0,0,0,0,0,0,0
45061,13,41,0,0,0,0,0,0
45062,15,7,0,0,0,0,0,0
45063,0,0,0,0,0,0,0,0
45064,40,76,0,0,18,37,7,38
45065,0,0,0,0,0,0,0,0
45066,80,113,5,12,32,79,36,79
45067,20,33,0,0,0,0,0,0
45068,0,0,0,0,0,0,0,0
45069,19,30,0,0,0,0,0,0
45070,13,19,0,0,0,0,0,0
45071,9,19,0,0,0,0,0,0
45072,0,0,0,0,0,0,0,0
45073,0,0,0,0,0,0,0,0
45074,0,0,0,0,0,0,0,0
45075,0,0,0,0,0,0,0,0
45076,0,0,0,0,0,0,0,0
45077,0,0,0,0,0,0,0,0
45078,7,23,0,0,0,0,0,0
45079,0,0,0,0,0,0,0,0
45080,0,0,0,0,0,0,0,0
45081,181,349,28,46,77,282,144,219
45082,11,13,0,0,0,0,0,0
45083,0,0,0,0,0,0,0,0
45084,10,24,0,0,0,0,0,0
45085,18,38,0,0,0,0,0,0
45086,0,0,0,0,0,0,0,0
45087,78,132,0,14,0,74,35,52
45088,9,56,0,0,0,0,0,0
45089,6,17,0,0,0,0,0,0
45090,0,0,0,0,0,0,0,0
45091,0,0,0,0,0,0,0,0
45092,0,0,0,0,0,0,0,0
45093,0,0,0,0,0,0,0,0
45094,0,0,0,0,0,0,0,0
45095,0,0,0,0,0,0,0,0
45096,7,21,0,0,0,0,0,0
45097,0,26,0,0,0,0,0,0
45098,30,34,0,0,0,0,0,0
45099,16,95,0,0,8,49,20,57
45100,0,0,0,0,0,0,0,0
45101,33,90,0,0,0,0,0,0
45102,23,108,0,0,14,30,8,32
45103,0,0,0,0,0,0,0,0
45104,0,0,0,0,0,0,0,0
45105,0,0,0,0,0,0,0,0
45106,59,94,0,0,20,66,28,70
45107,22,50,9,7,12,45,40,34
45108,0,0,0,0,0,0,0,0
45109,39,48,0,0,0,0,0,0
45110,0,0,0,0,0,0,0,0
45111,0,0,0,0,0,0,0,0
45112,14,32,0,0,0,0,0,0
45113,15,25,0,0,0,0,0,0
45114,0,0,0,0,0,0,0,0
45115,27,26,0,0,0,0,0,0
45116,0,0,0,0,0,0,0,0
45117,0,0,0,0,0,0,0,0
45118,18,25,0,0,0,0,0,0
45119,40,63,0,0,9,30,6,36
45120,0,0,0,0,0,0,0,0
45121,31,108,7,21,42,88,48,71
45122,31,59,17,26,13,110,76,60
45123,25,51,0,0,0,0,0,0
45124,27,28,0,0,0,0,0,0
45125,18,26,0,0,0,0,0,0
45126,0,0,0,0,0,0,0,0
45127,6,35,0,0,0,0,0,0
45128,20,38,0,0,0,0,0,0
45129,0,0,0,0,0,0,0,0
45130,0,0,0,0,0,0,0,0
45131,0,0,0,0,0,0,0,0
45132,42,29,0,0,0,0,0,0
45133,28,53,0,0,0,0,0,0
45134,21,29,0,0,0,0,0,0
45135,18,55,0,0,0,0,0,0
45136,40,80,4,5,18,83,22,87
45137,15,37,0,0,0,0,0,0
45138,23,6,0,0,0,0,0,0
45139,0,0,0,0,0,0,0,0
45140,18,17,0,0,0,0,0,0
45141,5,9,0,0,0,0,0,0
45142,59,134,4,20,18,90,47,80
45143,7,41,0,0,0,0,0,0
45144,0,0,0,0,0,0,0,0
45145,26,56,0,0,0,0,0,0
45146,0,0,0,0,0,0,0,0
45147,0,0,0,0,0,0,0,0
45148,0,0,0,0,0,0,0,0
45149,0,0,0,0,0,0,0,0
45150,0,0,0,0,0,0,0,0
45151,0,0,0,0,0,0,0,0
45152,0,0,0,0,0,0,0,0
45153,30,42,0,0,0,0,0,0
45154,5,25,0,0,0,0,0,0
45155,0,0,0,0,0,0,0,0
45156,43,54,0,0,0,0,0,0
45157,23,59,0,0,0,0,0,0
45158,19,42,0,0,0,0,0,0
45159,0,0,0,0,0,0,0,0
45160,7,22,0,0,0,0,0,0
45161,105,291,22,18,62,197,90,171
45162,0,0,0,0,0,0,0,0
45163,118,73,5,16,20,68,43,81
45164,0,0,0,0,0,0,0,0
45165,283,684,67,119,228,691,453,513
45166,18,23,0,0,0,0,0,0
45167,8,19,0,0,0,0,0,0
45168,200,493,114,123,340,1.341,647,695
45169,0,0,0,0,0,0,0,0
45170,0,0,0,0,0,0,0,0
45171,18,16,0,0,0,0,0,0
45172,0,0,0,0,0,0,0,0
45173,57,125,8,25,47,172,65,112
45174,0,0,0,0,0,0,0,0
45175,0,0,0,0,0,0,0,0
45176,38,96,6,5,15,31,14,41
45177,16,38,0,0,0,0,0,0
45179,0,0,0,0,0,0,0,0
45180,27,64,0,0,0,0,0,0
45181,19,38,0,0,0,0,0,0
45182,20,26,0,0,0,0,0,0
45183,19,61,0,0,0,0,0,0
45184,0,0,0,0,0,0,0,0
45185,59,75,5,13,17,45,43,58
45186,33,44,0,0,0,0,0,0
45187,22,56,0,0,0,0,0,0
45188,15,31,0,0,0,0,0,0
45189,0,0,0,0,0,0,0,0
45190,0,0,0,0,0,0,0,0
45191,0,0,0,0,0,0,0,0
45192,21,32,0,0,0,0,0,0
45193,0,0,0,0,0,0,0,0
45194,0,0,0,0,0,0,0,0
45195,13,24,0,0,0,0,0,0
45196,7,4,0,0,0,0,0,0
45197,10,17,0,0,0,0,0,0
45198,13,22,0,0,0,0,0,0
45199,35,102,0,0,8,24,13,40
45200,53,52,4,6,10,33,24,41
45201,80,72,0,0,14,29,14,38
45202,16,41,0,0,4,17,18,35
45203,31,64,0,0,0,0,0,0
45204,0,0,0,0,0,0,0,0
45205,87,157,6,11,30,87,23,93
45901,12,14,0,0,0,0,0,0
46001,6,21,0,0,0,0,0,0
46002,5,18,0,0,0,0,0,0
46003,22,8,0,0,0,0,0,0
46004,51,20,0,0,0,0,0,0
46005,216,226,21,47,118,220,92,171
46006,91,33,0,0,36,63,32,46
46007,99,118,9,20,57,131,62,84
46008,20,46,0,0,0,0,0,0
46009,25,26,0,0,0,0,0,0
46010,4,9,0,0,0,0,0,0
46011,65,108,6,12,30,96,30,66
46012,8,6,0,0,0,0,0,0
46013,118,128,70,56,135,406,191,210
46014,29,30,0,0,0,0,0,0
46015,81,89,4,16,54,108,34,61
46016,4,11,0,0,0,0,0,0
46017,166,317,36,86,198,529,229,326
46018,0,0,0,0,0,0,0,0
46019,78,66,14,15,31,108,76,93
46020,35,40,4,7,13,28,19,32
46021,233,218,29,26,101,180,114,244
46022,43,128,25,24,58,147,58,125
46023,0,0,0,0,0,0,0,0
46024,0,0,0,0,0,0,0,0
46025,14,25,0,0,0,0,0,0
46026,10,15,0,0,0,0,0,0
46027,15,8,0,0,0,0,0,0
46028,0,0,0,0,0,0,0,0
46029,93,221,12,38,83,211,141,181
46030,9,8,0,0,0,0,0,0
46031,79,129,18,19,58,90,59,109
46032,21,44,4,11,16,60,32,47
46033,0,0,0,0,0,0,0,0
46034,17,26,0,0,0,0,0,0
46035,51,47,17,7,30,71,49,73
46036,0,0,0,0,0,0,0,0
46037,6,22,0,0,0,0,0,0
46038,0,0,0,0,0,0,0,0
46039,10,22,0,0,0,0,0,0
46040,0,0,0,0,0,0,0,0
46041,0,0,0,0,0,0,0,0
46042,64,56,0,0,0,0,0,0
46043,0,0,0,0,0,0,0,0
46044,34,74,4,9,18,46,24,34
46045,8,22,0,0,0,0,0,0
46046,4,23,0,0,0,0,0,0
46047,0,0,0,0,0,0,0,0
46048,18,52,0,0,0,0,0,0
46049,0,0,0,0,0,0,0,0
46050,0,0,0,0,0,0,0,0
46051,53,105,8,6,13,90,42,88
46052,0,0,0,0,0,0,0,0
46053,0,0,0,0,0,0,0,0
46054,43,107,12,26,51,123,68,95
46055,6,21,0,0,0,0,0,0
46056,0,0,0,0,0,0,0,0
46057,0,0,0,0,0,0,0,0
46058,9,28,0,0,0,0,0,0
46059,7,8,0,0,0,0,0,0
46060,66,89,5,13,41,115,51,87
46061,0,0,0,0,0,0,0,0
46062,35,36,0,0,23,29,17,41
46063,13,23,0,0,0,0,0,0
46064,0,0,0,0,0,0,0,0
46065,129,36,0,0,0,0,0,0
46066,4,14,0,0,0,0,0,0
46067,11,14,0,0,0,0,0,0
46068,0,0,0,0,0,0,0,0
46069,0,0,0,0,0,0,0,0
46070,83,234,49,84,116,493,238,169
46071,0,0,0,0,0,0,0,0
46072,42,42,0,0,0,0,0,0
46073,7,10,0,0,0,0,0,0
46074,22,34,0,0,0,0,0,0
46075,0,0,0,0,0,0,0,0
46076,0,0,0,0,0,0,0,0
46077,44,49,11,15,13,57,33,68
46078,68,311,54,36,91,324,144,253
46079,0,0,0,0,0,0,0,0
46080,9,13,0,0,0,0,0,0
46081,68,79,10,16,28,104,57,104
46082,20,33,10,8,27,83,41,38
46083,59,144,10,23,38,133,78,140
46084,7,14,0,0,0,0,0,0
46085,96,108,11,23,66,148,54,81
46086,0,0,0,0,0,0,0,0
46087,0,0,0,0,0,0,0,0
46088,0,0,0,0,0,0,0,0
46089,18,29,0,0,0,0,0,0
46090,15,25,0,0,0,0,0,0
46091,0,0,0,0,0,0,0,0
46092,0,0,0,0,0,0,0,0
46093,13,26,0,0,0,0,0,0
46094,153,234,40,57,109,275,144,190
46095,0,0,0,0,0,0,0,0
46096,0,0,0,0,0,0,0,0
46097,0,0,0,0,0,0,0,0
46098,21,32,0,0,0,0,0,0
46099,0,0,0,0,0,0,0,0
46100,0,0,0,0,0,0,0,0
46101,8,7,0,0,0,0,0,0
46102,154,164,30,32,98,167,89,150
46103,16,19,0,0,0,0,0,0
46104,13,27,0,0,0,0,0,0
46105,53,175,24,28,117,209,82,173
46106,7,34,0,0,0,0,0,0
46107,0,0,0,0,0,0,0,0
46108,0,0,0,0,0,0,0,0
46109,46,90,0,0,15,95,37,68
46110,89,211,24,37,69,206,76,159
46111,74,133,27,27,54,203,111,116
46112,0,0,0,0,0,0,0,0
46113,17,36,0,0,0,0,0,0
46114,0,0,0,0,0,0,0,0
46115,0,0,0,0,0,0,0,0
46116,49,150,58,54,105,392,233,170
46117,0,0,0,0,0,0,0,0
46118,39,45,0,0,0,0,0,0
46119,0,0,0,0,0,0,0,0
46120,9,11,0,0,0,0,0,0
46121,0,0,0,0,0,0,0,0
46122,9,35,0,0,0,0,0,0
46123,11,20,0,0,0,0,0,0
46124,0,0,0,0,0,0,0,0
46125,0,0,0,0,0,0,0,0
46126,28,57,7,16,32,78,37,51
46127,13,52,0,0,0,0,0,0
46128,26,13,0,0,0,0,0,0
46129,0,0,0,0,0,0,0,0
46130,4,9,0,0,0,0,0,0
46131,153,574,110,146,321,925,392,560
46132,12,39,0,0,0,0,0,0
46133,0,0,0,0,0,0,0,0
46134,10,21,0,0,0,0,0,0
46135,31,83,30,33,84,285,145,87
46136,13,41,0,0,0,0,0,0
46137,0,0,0,0,0,0,0,0
46138,0,0,0,0,0,0,0,0
46139,54,41,4,5,11,45,37,59
46140,0,0,0,0,0,0,0,0
46141,0,0,0,0,0,0,0,0
46142,0,0,0,0,0,0,0,0
46143,24,62,5,7,16,50,17,43
46144,0,0,0,0,0,0,0,0
46145,119,214,39,55,136,316,174,240
46146,6,18,0,0,0,0,0,0
46147,74,164,22,15,70,216,105,182
46148,13,16,0,0,0,0,0,0
46149,0,0,0,0,0,0,0,0
46150,9,36,0,0,0,0,0,0
46151,0,0,0,0,0,0,0,0
46152,0,0,0,0,0,0,0,0
46153,0,0,0,0,0,0,0,0
46154,10,16,0,0,0,0,0,0
46155,0,0,0,0,0,0,0,0
46156,16,22,0,0,0,0,0,0
46157,28,37,0,0,0,0,0,0
46158,5,8,0,0,0,0,0,0
46159,154,192,25,30,131,213,104,218
46160,7,20,0,0,0,0,0,0
46161,8,10,0,0,0,0,0,0
46162,17,12,0,0,0,0,0,0
46163,21,23,0,0,0,0,0,0
46164,46,135,19,12,45,132,67,92
46165,71,87,13,16,46,89,68,87
46166,48,74,10,24,24,86,59,71
46167,0,0,0,0,0,0,0,0
46168,10,22,0,0,0,0,0,0
46169,79,264,45,57,99,302,173,287
46170,50,50,0,0,0,0,0,0
46171,117,190,19,21,65,219,125,110
46172,38,91,13,16,24,75,36,65
46173,30,12,0,0,0,0,0,0
46174,0,0,0,0,0,0,0,0
46175,0,0,0,0,0,0,0,0
46176,15,34,0,0,0,0,0,0
46177,57,67,10,11,34,77,31,42
46178,61,96,13,13,29,152,44,93
46179,11,27,0,0,0,0,0,0
46180,0,0,0,0,0,0,0,0
46181,78,277,22,24,74,215,114,169
46182,5,15,0,0,0,0,0,0
46183,71,49,7,11,30,44,17,48
46184,309,266,50,68,201,450,212,222
46185,0,0,0,0,0,0,0,0
46186,106,206,26,29,84,184,124,188
46187,13,24,0,0,0,0,0,0
46188,11,8,0,0,0,0,0,0
46189,0,0,0,0,0,0,0,0
46190,389,641,186,152,396,1.240,483,587
46191,11,23,0,0,0,0,0,0
46192,0,0,0,0,0,0,0,0
46193,57,63,14,18,50,127,69,79
46194,100,154,32,24,61,203,102,129
46195,12,26,0,0,0,0,0,0
46196,0,0,0,0,0,0,0,0
46197,4,15,0,0,0,0,0,0
46198,6,12,0,0,0,0,0,0
46199,32,58,12,16,39,98,43,54
46200,22,33,0,0,0,0,0,0
46201,0,0,0,0,0,0,0,0
46202,140,262,34,49,84,366,176,225
46203,22,37,0,0,0,0,0,0
46204,28,75,15,15,51,133,74,63
46205,70,123,25,42,83,259,131,141
46206,0,0,0,0,0,0,0,0
46207,111,96,15,18,35,116,57,76
46208,7,23,0,0,0,0,0,0
46209,8,16,0,0,0,0,0,0
46210,0,0,0,0,0,0,0,0
46211,24,32,0,0,0,0,0,0
46212,14,27,0,0,0,0,0,0
46213,114,129,22,24,62,169,87,131
46214,184,214,42,37,131,345,135,181
46215,7,15,0,0,0,0,0,0
46216,24,51,23,34,62,253,116,66
46217,5,9,0,0,0,0,0,0
46218,13,14,0,0,0,0,0,0
46219,0,0,0,0,0,0,0,0
46220,147,401,77,90,224,565,306,434
46221,0,0,0,0,0,0,0,0
46222,0,0,0,0,0,0,0,0
46223,47,82,9,16,40,106,44,74
46224,0,0,0,0,0,0,0,0
46225,0,0,0,0,0,0,0,0
46226,0,0,0,0,0,0,0,0
46227,5,16,0,0,0,0,0,0
46228,6,39,0,0,0,0,0,0
46229,8,11,0,0,0,0,0,0
46230,148,136,22,30,67,165,80,106
46231,6,32,0,0,0,0,0,0
46232,9,4,0,0,0,0,0,0
46233,33,47,0,0,0,0,0,0
46234,0,0,0,0,0,0,0,0
46235,115,225,37,55,102,259,133,224
46236,6,6,0,0,0,0,0,0
46237,25,87,8,15,24,74,32,56
46238,37,98,13,25,42,128,85,93
46239,0,0,0,0,0,0,0,0
46240,0,0,0,0,0,0,0,0
46241,0,0,0,0,0,0,0,0
46242,0,0,0,0,0,0,0,0
46243,0,0,0,0,0,0,0,0
46244,313,629,102,150,371,800,463,568
46245,0,0,0,0,0,0,0,0
46246,0,0,0,0,0,0,0,0
46247,8,13,0,0,0,0,0,0
46248,44,74,5,9,15,56,20,42
46249,68,83,8,15,27,73,36,81
46250,1.931,5.188,2.316,1.849,5.048,16.882,7.412,7.259
46251,25,19,0,0,0,0,0,0
46252,0,0,0,0,0,0,0,0
46253,0,0,0,0,0,0,0,0
46254,10,13,0,0,0,0,0,0
46255,19,50,0,0,0,0,0,0
46256,68,100,14,13,26,73,43,80
46257,25,60,7,6,21,28,18,57
46258,30,41,0,0,0,0,0,0
46259,0,0,0,0,0,0,0,0
46260,8,40,0,0,0,0,0,0
46261,5,24,0,0,0,0,0,0
46262,0,0,0,0,0,0,0,0
46263,0,0,0,0,0,0,0,0
46902,0,0,0,0,0,0,0,0
46903,24,69,18,38,57,152,87,83
46904,0,0,0,0,0,0,0,0
47001,0,0,0,0,0,0,0,0
47002,0,0,0,0,0,0,0,0
47003,0,0,0,0,0,0,0,0
47004,6,11,0,0,0,0,0,0
47005,0,0,0,0,0,0,0,0
47006,0,0,0,0,0,0,0,0
47007,38,64,7,8,14,77,24,51
47008,0,0,0,0,0,0,0,0
47009,0,0,0,0,0,0,0,0
47010,37,126,17,35,42,292,132,145
47011,0,0,0,0,0,0,0,0
47012,0,0,0,0,0,0,0,0
47013,0,0,0,0,0,0,0,0
47014,0,0,0,0,0,0,0,0
47015,0,0,0,0,0,0,0,0
47016,0,0,0,0,0,0,0,0
47017,0,0,0,0,0,0,0,0
47018,0,0,0,0,0,0,0,0
47019,0,0,0,0,0,0,0,0
47020,0,0,0,0,0,0,0,0
47021,0,0,0,0,0,0,0,0
47022,0,0,0,0,0,0,0,0
47023,38,32,0,0,0,0,0,0
47024,0,0,0,0,0,0,0,0
47025,0,0,0,0,0,0,0,0
47026,0,0,0,0,0,0,0,0
47027,14,27,0,0,0,0,0,0
47028,0,0,0,0,0,0,0,0
47029,0,0,0,0,0,0,0,0
47030,11,14,0,0,0,0,0,0
47031,0,0,0,0,0,0,0,0
47032,0,0,0,0,0,0,0,0
47033,0,0,0,0,0,0,0,0
47034,0,0,0,0,0,0,0,0
47035,0,0,0,0,0,0,0,0
47036,0,0,0,0,0,0,0,0
47037,0,0,0,0,0,0,0,0
47038,0,0,0,0,0,0,0,0
47039,0,0,0,0,0,0,0,0
47040,0,0,0,0,0,0,0,0
47041,0,0,0,0,0,0,0,0
47042,0,0,0,0,0,0,0,0
47043,0,0,0,0,0,0,0,0
47044,0,0,0,0,0,0,0,0
47045,0,0,0,0,0,0,0,0
47046,0,0,0,0,0,0,0,0
47047,0,0,0,0,0,0,0,0
47048,0,0,0,0,0,0,0,0
47049,0,0,0,0,0,0,0,0
47050,17,47,0,9,0,23,12,29
47051,0,0,0,0,0,0,0,0
47052,56,73,7,9,16,83,37,62
47053,0,0,0,0,0,0,0,0
47054,0,0,0,0,0,0,0,0
47055,0,0,0,0,0,0,0,0
47056,0,0,0,0,0,0,0,0
47057,0,0,0,0,0,0,0,0
47058,0,0,0,0,0,0,0,0
47059,0,0,0,0,0,0,0,0
47060,0,0,0,0,0,0,0,0
47061,0,0,0,0,0,0,0,0
47062,0,0,0,0,0,0,0,0
47063,0,0,0,0,0,0,0,0
47064,0,0,0,0,0,0,0,0
47065,0,0,0,0,0,0,0,0
47066,11,15,0,0,0,0,0,0
47067,0,0,0,0,0,0,0,0
47068,0,0,0,0,0,0,0,0
47069,0,0,0,0,0,0,0,0
47070,0,0,0,0,0,0,0,0
47071,0,0,0,0,0,0,0,0
47073,0,0,0,0,0,0,0,0
47074,0,0,0,0,0,0,0,0
47075,84,57,0,0,15,47,16,29
47076,35,144,15,40,45,165,83,131
47077,0,0,0,0,0,0,0,0
47078,0,0,0,0,0,0,0,0
47079,0,0,0,0,0,0,0,0
47080,0,0,0,0,0,0,0,0
47081,0,0,0,0,0,0,0,0
47082,8,16,0,0,0,0,0,0
47083,0,0,0,0,0,0,0,0
47084,9,19,0,0,0,0,0,0
47085,75,140,16,25,61,131,84,136
47086,32,51,0,0,0,0,0,0
47087,0,0,0,0,0,0,0,0
47088,0,0,0,0,0,0,0,0
47089,0,0,0,0,0,0,0,0
47090,10,29,0,0,0,0,0,0
47091,0,0,0,0,0,0,0,0
47092,0,0,0,0,0,0,0,0
47093,0,0,0,0,0,0,0,0
47094,0,0,0,0,0,0,0,0
47095,0,0,0,0,0,0,0,0
47096,0,0,0,0,0,0,0,0
47097,0,0,0,0,0,0,0,0
47098,0,0,0,0,0,0,0,0
47099,0,0,0,0,0,0,0,0
47100,0,0,0,0,0,0,0,0
47101,9,35,0,0,0,0,0,0
47102,0,0,0,0,0,0,0,0
47103,0,0,0,0,0,0,0,0
47104,20,23,0,0,0,0,0,0
47105,0,0,0,0,0,0,0,0
47106,0,0,0,0,0,0,0,0
47109,0,0,0,0,0,0,0,0
47110,0,0,0,0,0,0,0,0
47111,4,17,0,0,0,0,0,0
47112,41,42,0,0,0,0,0,0
47113,0,0,0,0,0,0,0,0
47114,51,62,4,10,10,40,23,35
47115,0,0,0,0,0,0,0,0
47116,0,0,0,0,0,0,0,0
47117,0,0,0,0,0,0,0,0
47118,0,0,0,0,0,0,0,0
47119,0,0,0,0,0,0,0,0
47121,0,0,0,0,0,0,0,0
47122,21,22,0,0,0,0,0,0
47123,0,0,0,0,0,0,0,0
47124,0,0,0,0,0,0,0,0
47125,0,0,0,0,0,0,0,0
47126,0,0,0,0,0,0,0,0
47127,0,0,0,0,0,0,0,0
47128,0,0,0,0,0,0,0,0
47129,9,6,0,0,0,0,0,0
47130,0,0,0,0,0,0,0,0
47131,0,0,0,0,0,0,0,0
47132,0,0,0,0,0,0,0,0
47133,15,55,0,0,0,0,0,0
47134,0,0,0,0,0,0,0,0
47135,0,0,0,0,0,0,0,0
47137,0,0,0,0,0,0,0,0
47138,0,0,0,0,0,0,0,0
47139,18,23,0,0,0,0,0,0
47140,0,0,0,0,0,0,0,0
47141,0,0,0,0,0,0,0,0
47142,0,0,0,0,0,0,0,0
47143,0,0,0,0,0,0,0,0
47144,0,0,0,0,0,0,0,0
47145,0,0,0,0,0,0,0,0
47146,0,0,0,0,0,0,0,0
47147,0,0,0,0,0,0,0,0
47148,0,0,0,0,0,0,0,0
47149,0,0,0,0,0,0,0,0
47150,0,0,0,0,0,0,0,0
47151,0,0,0,0,0,0,0,0
47152,0,0,0,0,0,0,0,0
47153,0,0,0,0,0,0,0,0
47154,0,0,0,0,0,0,0,0
47155,50,54,0,0,0,0,0,0
47156,0,0,0,0,0,0,0,0
47157,0,0,0,0,0,0,0,0
47158,15,10,0,0,0,0,0,0
47159,12,14,0,0,0,0,0,0
47160,0,0,0,0,0,0,0,0
47161,14,30,9,21,23,116,54,52
47162,0,0,0,0,0,0,0,0
47163,0,0,0,0,0,0,0,0
47164,0,0,0,0,0,0,0,0
47165,49,63,0,0,22,64,39,57
47166,0,0,0,0,0,0,0,0
47167,0,0,0,0,0,0,0,0
47168,0,0,0,0,0,0,0,0
47169,0,0,0,0,0,0,0,0
47170,0,0,0,0,0,0,0,0
47171,0,0,0,0,0,0,0,0
47172,0,0,0,0,0,0,0,0
47173,6,13,0,0,0,0,0,0
47174,0,0,0,0,0,0,0,0
47175,28,83,0,0,18,82,30,66
47176,0,0,0,0,0,0,0,0
47177,0,0,0,0,0,0,0,0
47178,0,0,0,0,0,0,0,0
47179,0,0,0,0,0,0,0,0
47180,0,0,0,0,0,0,0,0
47181,0,0,0,0,0,0,0,0
47182,7,21,0,0,0,0,0,0
47183,0,0,0,0,0,0,0,0
47184,0,0,0,0,0,0,0,0
47185,0,0,0,0,0,0,0,0
47186,778,1.690,339,469,1.163,3.744,1.911,2.046
47187,0,0,0,0,0,0,0,0
47188,0,0,0,0,0,0,0,0
47189,0,0,0,0,0,0,0,0
47190,0,0,0,0,0,0,0,0
47191,0,0,0,0,0,0,0,0
47192,0,0,0,0,0,0,0,0
47193,8,15,0,0,0,0,0,0
47194,0,0,0,0,0,0,0,0
47195,0,0,0,0,0,0,0,0
47196,0,0,0,0,0,0,0,0
47197,5,7,0,0,0,0,0,0
47198,0,0,0,0,0,0,0,0
47199,0,0,0,0,0,0,0,0
47200,0,0,0,0,0,0,0,0
47203,0,0,0,0,0,0,0,0
47204,0,0,0,0,0,0,0,0
47205,0,0,0,0,0,0,0,0
47206,0,0,0,0,0,0,0,0
47207,0,0,0,0,0,0,0,0
47208,0,0,0,0,0,0,0,0
47209,0,0,0,0,0,0,0,0
47210,0,0,0,0,0,0,0,0
47211,0,0,0,0,0,0,0,0
47212,0,0,0,0,0,0,0,0
47213,0,0,0,0,0,0,0,0
47214,10,26,0,0,0,0,0,0
47215,0,0,0,0,0,0,0,0
47216,0,0,0,0,0,0,0,0
47217,19,27,0,0,0,0,0,0
47218,4,19,0,0,0,0,0,0
47219,0,0,0,0,0,0,0,0
47220,0,0,0,0,0,0,0,0
47221,0,0,0,0,0,0,0,0
47222,0,0,0,0,0,0,0,0
47223,0,0,0,0,0,0,0,0
47224,0,0,0,0,0,0,0,0
47225,0,0,0,0,0,0,0,0
47226,0,0,0,0,0,0,0,0
47227,0,0,0,0,0,0,0,0
47228,0,0,0,0,0,0,0,0
47229,0,0,0,0,0,0,0,0
47230,0,0,0,0,0,0,0,0
47231,25,54,6,9,21,55,29,49
47232,0,0,0,0,0,0,0,0
48001,69,67,0,0,14,56,42,43
48002,74,102,4,15,21,48,31,51
48003,102,248,24,23,17,159,78,119
48004,0,0,0,0,0,0,0,0
48005,0,0,0,0,0,0,0,0
48006,0,0,0,0,0,0,0,0
48007,0,0,0,0,0,0,0,0
48008,0,0,0,0,0,0,0,0
48009,0,0,0,0,0,0,0,0
48010,0,0,0,0,0,0,0,0
48011,92,107,10,11,18,75,47,56
48012,7,14,0,0,0,0,0,0
48013,182,930,89,83,96,532,365,539
48014,4,13,0,0,0,0,0,0
48015,119,437,30,29,55,163,141,199
48016,19,34,11,6,9,101,64,34
48017,55,159,9,12,18,104,63,103
48018,16,9,0,0,0,0,0,0
48019,66,27,0,0,0,0,0,0
48020,877,3.027,826,607,1.018,5.381,2.990,2.487
48021,4,14,0,0,0,0,0,0
48022,14,24,0,0,0,0,0,0
48023,0,0,0,0,0,0,0,0
48024,5,8,0,0,0,0,0,0
48025,7,11,0,0,0,0,0,0
48026,7,14,0,0,0,0,0,0
48027,73,163,34,30,34,246,212,188
48028,0,0,0,0,0,0,0,0
48029,31,101,9,7,21,74,49,71
48030,0,0,0,0,0,0,0,0
48031,0,0,0,0,0,0,0,0
48032,52,31,4,6,5,45,40,37
48033,0,0,0,0,0,0,0,0
48034,69,88,7,12,7,67,45,71
48035,0,0,0,0,0,0,0,0
48036,125,228,27,34,62,186,137,169
48037,0,0,0,0,0,0,0,0
48038,8,7,0,0,0,0,0,0
48039,0,0,0,0,0,0,0,0
48040,17,12,0,0,0,0,0,0
48041,0,0,0,0,0,0,0,0
48042,12,11,0,0,0,0,0,0
48043,7,47,8,11,8,82,45,29
48044,180,440,183,144,257,1.467,900,477
48045,19,58,6,6,4,40,32,42
48046,78,186,19,18,25,132,104,113
48047,0,0,0,0,0,0,0,0
48048,0,0,0,0,0,0,0,0
48049,0,0,0,0,0,0,0,0
48050,0,0,0,0,0,0,0,0
